"node1"	"node2"	"edge"	"sig"
"1432"	"Humidity_avg_Week3"	"Wind_high_Week4"	0.172168372707268	0.00307292989111423
"1434"	"Humidity_avg_Week3"	"Wind_low_Week2"	0.267255139578578	0.00411595055339913
"1438"	"Humidity_avg_Week3"	"Windgust_Week2"	0.272036097698305	0.000584982107945882
"1440"	"Humidity_avg_Week3"	"Windgust_Week4"	-0.193181919861673	1.98355391555033e-05
"1441"	"Humidity_avg_Week4"	"Aluminium"	0.147106020526994	0.00155918893574222
"1443"	"Humidity_avg_Week4"	"Carbon_nitrogen_ratio"	-0.154969053186676	0.0181527067404592
"1445"	"Humidity_avg_Week4"	"Dewpoint_avg_Week2"	0.235728362749689	1.85270839072374e-10
"1446"	"Humidity_avg_Week4"	"Dewpoint_avg_Week3"	-0.329430752481078	1.35620483344845e-07
"1447"	"Humidity_avg_Week4"	"Dewpoint_avg_Week4"	0.348469791944873	1.71703037078085e-13
"1448"	"Humidity_avg_Week4"	"Dewpoint_high_Week1"	0.245728852347671	0.000150062947389823
"1449"	"Humidity_avg_Week4"	"Dewpoint_high_Week2"	0.148548273865544	0.00147905167162982
"1450"	"Humidity_avg_Week4"	"Dewpoint_high_Week3"	-0.260661298704736	1.17418870303208e-14
"1451"	"Humidity_avg_Week4"	"Dewpoint_high_Week4"	0.159705279428706	1.80453058723518e-05
"1452"	"Humidity_avg_Week4"	"Dewpoint_low_Week1"	0.101328663659594	0.00340823002194349
"1453"	"Humidity_avg_Week4"	"Dewpoint_low_Week2"	0.215939418433016	1.32629253677962e-06
"1454"	"Humidity_avg_Week4"	"Dewpoint_low_Week3"	-0.332347117984249	8.06339980161087e-13
"1455"	"Humidity_avg_Week4"	"Dewpoint_low_Week4"	0.354752698274873	5.97135105887192e-13
"1456"	"Humidity_avg_Week4"	"Humidity_avg_Week1"	-0.273032443400436	1.7089320541961e-12
"1457"	"Humidity_avg_Week4"	"Humidity_avg_Week2"	0.483701679837409	1.89068345097182e-16
"1459"	"Humidity_avg_Week4"	"Humidity_avg_Week4"	1	0
"1460"	"Humidity_avg_Week4"	"Humidity_high_Week1"	-0.255656558857233	4.01354609832495e-06
"1461"	"Humidity_avg_Week4"	"Humidity_high_Week2"	0.466951805701873	1.84235399922251e-29
"1463"	"Humidity_avg_Week4"	"Humidity_high_Week4"	0.59449619048261	1.18787219934646e-19
"1464"	"Humidity_avg_Week4"	"Humidity_low_Week1"	-0.425501734447042	1.13920938531342e-16
"1465"	"Humidity_avg_Week4"	"Humidity_low_Week2"	0.464225096626199	3.99860976411902e-30
"1466"	"Humidity_avg_Week4"	"Humidity_low_Week3"	-0.134783247898878	0.0172339033873167
"1467"	"Humidity_avg_Week4"	"Humidity_low_Week4"	0.869271971463431	1.03918996270952e-85
"1469"	"Humidity_avg_Week4"	"Magnesium"	0.232910858725534	0.00463345606235014
"1470"	"Humidity_avg_Week4"	"Manganese"	0.255320798762002	8.80745718904165e-07
"1472"	"Humidity_avg_Week4"	"PCoA1_plant_communities"	-0.0885030230804803	0.0452500372216041
"1473"	"Humidity_avg_Week4"	"PCoA2_plant_communities"	0.101195753397864	0.0449636771687481
"1475"	"Humidity_avg_Week4"	"pH"	-0.22637648502948	0.000109017273447086
"1477"	"Humidity_avg_Week4"	"Plant_cover"	0.118258619652187	0.0334731085392153
"1479"	"Humidity_avg_Week4"	"Precipitation"	-0.603301850841427	1.77063007542844e-28
"1480"	"Humidity_avg_Week4"	"Precipitation.1"	0.281412400700352	0.000505320234742465
"1481"	"Humidity_avg_Week4"	"Precipitation.2"	-0.0581176046596495	5.21272682509141e-06
"1482"	"Humidity_avg_Week4"	"Precipitation.3"	0.576897701453535	1.07595418383036e-16
"1483"	"Humidity_avg_Week4"	"Pressure_high_Week1"	-0.215840688415347	0.00152466061280138
"1484"	"Humidity_avg_Week4"	"Pressure_high_Week2"	-0.19079435216014	0.00250257450607685
"1485"	"Humidity_avg_Week4"	"Pressure_high_Week3"	-0.178676018083494	0.0160739358304659
"1487"	"Humidity_avg_Week4"	"Pressure_low_Week1"	-0.222132066878499	0.000307173532663705
"1489"	"Humidity_avg_Week4"	"Pressure_low_Week3"	-0.15194967715206	0.00726259618058501
"1491"	"Humidity_avg_Week4"	"Shannon_diversity_plant_communities"	0.100059656077509	0.0303221796149517
"1492"	"Humidity_avg_Week4"	"Sodium"	0.126578734647376	0.00110616875031983
"1494"	"Humidity_avg_Week4"	"Temp_avg_Week1"	0.193130302817627	0.000264415431461945
"1495"	"Humidity_avg_Week4"	"Temp_avg_Week2"	-0.243292411326287	0.00230450975516847
"1496"	"Humidity_avg_Week4"	"Temp_avg_Week3"	-0.286613365348313	1.24886506573988e-08
"1497"	"Humidity_avg_Week4"	"Temp_avg_Week4"	0.191520139438691	1.01072330814159e-05
"1498"	"Humidity_avg_Week4"	"Temp_high_Week1"	0.306060226226828	1.43137124866656e-12
"1499"	"Humidity_avg_Week4"	"Temp_high_Week2"	-0.148535580458641	2.11167938140743e-06
"1500"	"Humidity_avg_Week4"	"Temp_high_Week3"	-0.113493279118476	0.00123900588483092
"1501"	"Humidity_avg_Week4"	"Temp_high_Week4"	-0.584907932437516	1.00986774908341e-19
"1502"	"Humidity_avg_Week4"	"Temp_low_Week1"	0.430707731074962	3.90328092645071e-16
"1503"	"Humidity_avg_Week4"	"Temp_low_Week2"	-0.19650530391703	4.06289362950068e-06
"1504"	"Humidity_avg_Week4"	"Temp_low_Week3"	-0.210706874223633	8.52278197484518e-08
"1505"	"Humidity_avg_Week4"	"Temp_low_Week4"	-0.327488245852482	5.350433369056e-05
"1507"	"Humidity_avg_Week4"	"Total_nitrogen"	0.144996217493867	0.0153966817284749
"1510"	"Humidity_avg_Week4"	"Wind_high_Week2"	-0.330190633555934	1.05903194858081e-09
"1511"	"Humidity_avg_Week4"	"Wind_high_Week3"	0.16191405913354	0.003952233633507
"1512"	"Humidity_avg_Week4"	"Wind_high_Week4"	0.118018251543144	8.22777650393843e-05
"1513"	"Humidity_avg_Week4"	"Wind_low_Week1"	0.0709827247031868	0.0122768911200896
"1516"	"Humidity_avg_Week4"	"Wind_low_Week4"	0.174489426184375	0.00660929664137647
"1518"	"Humidity_avg_Week4"	"Windgust_Week2"	-0.361454096465291	6.80458533710564e-14
"1519"	"Humidity_avg_Week4"	"Windgust_Week3"	0.106967619707071	0.0182935413733176
"1522"	"Humidity_high_Week1"	"Calcium"	-0.171643487165035	0.0007998827719698
"1523"	"Humidity_high_Week1"	"Carbon_nitrogen_ratio"	0.133865827133806	0.00346713686863668
"1524"	"Humidity_high_Week1"	"Dewpoint_avg_Week1"	0.259512932476056	0.000404346364669371
"1526"	"Humidity_high_Week1"	"Dewpoint_avg_Week3"	0.427985078452494	5.78714990530111e-08
"1530"	"Humidity_high_Week1"	"Dewpoint_high_Week3"	0.306291675760113	2.03848339838106e-08
"1534"	"Humidity_high_Week1"	"Dewpoint_low_Week3"	0.431792803916434	1.3807891858684e-09
"1536"	"Humidity_high_Week1"	"Humidity_avg_Week1"	0.359868949420847	1.64399681660936e-09
"1537"	"Humidity_high_Week1"	"Humidity_avg_Week2"	-0.190727473935985	0.00231220124742008
"1538"	"Humidity_high_Week1"	"Humidity_avg_Week3"	0.611851770510307	1.00231022637086e-16
"1539"	"Humidity_high_Week1"	"Humidity_avg_Week4"	-0.255656558857233	4.01354609832495e-06
"1540"	"Humidity_high_Week1"	"Humidity_high_Week1"	1	0
"1541"	"Humidity_high_Week1"	"Humidity_high_Week2"	0.10376645494779	0.00822384929411112
"1542"	"Humidity_high_Week1"	"Humidity_high_Week3"	0.772127170849535	3.91622498251894e-63
"1543"	"Humidity_high_Week1"	"Humidity_high_Week4"	0.263719537262361	4.59518886024014e-07
"1544"	"Humidity_high_Week1"	"Humidity_low_Week1"	0.660519295024204	1.2464663823198e-42
"1546"	"Humidity_high_Week1"	"Humidity_low_Week3"	0.761079862905086	2.75296064869066e-49
"1549"	"Humidity_high_Week1"	"Magnesium"	-0.217243721784799	1.09022178301206e-07
"1553"	"Humidity_high_Week1"	"PCoA2_plant_communities"	-0.00568619151406118	0.0142518578416123
"1554"	"Humidity_high_Week1"	"PCoA3_plant_communities"	0.137739162511245	0.00102915360259416
"1556"	"Humidity_high_Week1"	"Phosphore"	-0.221280541109234	1.0652335243839e-06
"1557"	"Humidity_high_Week1"	"Plant_cover"	-0.179254371005363	0.0257342945887002
"1558"	"Humidity_high_Week1"	"Potassium"	-0.244686702310245	1.22270979251829e-05
"1559"	"Humidity_high_Week1"	"Precipitation"	0.486718173026512	1.49861394897676e-07
"1561"	"Humidity_high_Week1"	"Precipitation.2"	0.570707986825774	1.11709629537405e-06
"1562"	"Humidity_high_Week1"	"Precipitation.3"	-0.385506161238575	0.000711472957812992
"1564"	"Humidity_high_Week1"	"Pressure_high_Week2"	0.161666933128866	0.0226405089152629
"1565"	"Humidity_high_Week1"	"Pressure_high_Week3"	0.29783422734828	0.00501437830595501
"1566"	"Humidity_high_Week1"	"Pressure_high_Week4"	0.306995403231968	0.00318511603314886
"1567"	"Humidity_high_Week1"	"Pressure_low_Week1"	0.210561271508971	0.0369755831007639
"1569"	"Humidity_high_Week1"	"Pressure_low_Week3"	0.280404305330702	0.00818595069387741
"1570"	"Humidity_high_Week1"	"Pressure_low_Week4"	0.312195960019451	0.00229465100830398
"1572"	"Humidity_high_Week1"	"Sodium"	-0.108576293546179	0.0349426674461353
"1574"	"Humidity_high_Week1"	"Temp_avg_Week1"	-0.345510902144671	8.58915034262571e-13
"1578"	"Humidity_high_Week1"	"Temp_high_Week1"	-0.328395811209591	1.37647384372909e-06
"1579"	"Humidity_high_Week1"	"Temp_high_Week2"	-0.00132565739705663	0.0220005456171714
"1580"	"Humidity_high_Week1"	"Temp_high_Week3"	-0.404370478534775	7.63387001888712e-07
"1581"	"Humidity_high_Week1"	"Temp_high_Week4"	0.269877403756317	0.00503374640093621
"1582"	"Humidity_high_Week1"	"Temp_low_Week1"	-0.428310699128092	2.81181492008348e-15
"1584"	"Humidity_high_Week1"	"Temp_low_Week3"	-0.372724308451339	2.35128890591931e-06
"1585"	"Humidity_high_Week1"	"Temp_low_Week4"	0.296938286614894	0.0465555023281803
"1589"	"Humidity_high_Week1"	"Wind_high_Week1"	-0.0990922860058304	0.0261344486402121
"1591"	"Humidity_high_Week1"	"Wind_high_Week3"	-0.175115631806273	0.021210278539699
"1592"	"Humidity_high_Week1"	"Wind_high_Week4"	-0.082063356378478	0.00386300678536217
"1593"	"Humidity_high_Week1"	"Wind_low_Week1"	-0.163401541804771	8.02515341086191e-21
"1594"	"Humidity_high_Week1"	"Wind_low_Week2"	-0.00691155365363755	0.0289510247966579
"1595"	"Humidity_high_Week1"	"Wind_low_Week3"	-0.156397248670454	7.14458228991481e-13
"1596"	"Humidity_high_Week1"	"Wind_low_Week4"	-0.176925130358895	5.84659320520219e-21
"1598"	"Humidity_high_Week1"	"Windgust_Week2"	0.0797725378812943	0.0467712527208272
"1601"	"Humidity_high_Week2"	"Aluminium"	0.206592600809015	0.0242210649779216
"1605"	"Humidity_high_Week2"	"Dewpoint_avg_Week2"	0.392785772315772	3.11356028261862e-17
"1606"	"Humidity_high_Week2"	"Dewpoint_avg_Week3"	-0.463628116482491	7.44325518330495e-11
"1607"	"Humidity_high_Week2"	"Dewpoint_avg_Week4"	0.366440819621853	4.80115292094695e-10
"1608"	"Humidity_high_Week2"	"Dewpoint_high_Week1"	0.257075084566961	1.21842341790628e-08
"1609"	"Humidity_high_Week2"	"Dewpoint_high_Week2"	0.108524172314036	0.0121449508231978
"1610"	"Humidity_high_Week2"	"Dewpoint_high_Week3"	-0.368856743185867	2.94852139090485e-13
"1611"	"Humidity_high_Week2"	"Dewpoint_high_Week4"	0.245704328938218	2.5650761208691e-06
"1612"	"Humidity_high_Week2"	"Dewpoint_low_Week1"	0.124825712018698	3.61699816734493e-07
"1613"	"Humidity_high_Week2"	"Dewpoint_low_Week2"	0.308655118616821	1.05874452724065e-07
"1614"	"Humidity_high_Week2"	"Dewpoint_low_Week3"	-0.465534373705764	1.90504047685982e-13
"1615"	"Humidity_high_Week2"	"Dewpoint_low_Week4"	0.394170107424466	4.87432943449161e-11
"1616"	"Humidity_high_Week2"	"Humidity_avg_Week1"	-0.334899293791576	5.7856746333541e-13
"1617"	"Humidity_high_Week2"	"Humidity_avg_Week2"	0.669012749480531	1.18286163321267e-27
"1618"	"Humidity_high_Week2"	"Humidity_avg_Week3"	-0.206310578422212	0.0225191411453681
"1619"	"Humidity_high_Week2"	"Humidity_avg_Week4"	0.466951805701873	1.84235399922251e-29
"1620"	"Humidity_high_Week2"	"Humidity_high_Week1"	0.10376645494779	0.00822384929411112
"1621"	"Humidity_high_Week2"	"Humidity_high_Week2"	1	0
"1622"	"Humidity_high_Week2"	"Humidity_high_Week3"	0.315209415625679	3.08556155551877e-06
"1623"	"Humidity_high_Week2"	"Humidity_high_Week4"	0.632827519005394	7.10554492294637e-33
"1624"	"Humidity_high_Week2"	"Humidity_low_Week1"	-0.315738615313677	9.63619039931141e-06
"1625"	"Humidity_high_Week2"	"Humidity_low_Week2"	0.829567801795211	2.55454869640612e-86
"1627"	"Humidity_high_Week2"	"Humidity_low_Week4"	0.633668711772308	2.54258444221898e-44
"1630"	"Humidity_high_Week2"	"Manganese"	0.0800809051699159	0.0437476401862842
"1632"	"Humidity_high_Week2"	"PCoA1_plant_communities"	-0.309776852175046	5.65883831358614e-08
"1639"	"Humidity_high_Week2"	"Precipitation"	-0.533765564324802	1.39775654714809e-12
"1640"	"Humidity_high_Week2"	"Precipitation.1"	0.502062257096744	1.15523538135539e-07
"1641"	"Humidity_high_Week2"	"Precipitation.2"	-0.113513132665251	0.0220293684070668
"1642"	"Humidity_high_Week2"	"Precipitation.3"	0.324932917992435	6.0329902849656e-08
"1646"	"Humidity_high_Week2"	"Pressure_high_Week4"	0.185181260130473	0.0190770796847634
"1650"	"Humidity_high_Week2"	"Pressure_low_Week4"	0.144777413693521	0.0238605320184533
"1655"	"Humidity_high_Week2"	"Temp_avg_Week2"	-0.250885871057314	4.47560598453782e-05
"1656"	"Humidity_high_Week2"	"Temp_avg_Week3"	-0.520082876398626	9.18697795728938e-21
"1657"	"Humidity_high_Week2"	"Temp_avg_Week4"	0.204225168616396	0.0119788040616741
"1658"	"Humidity_high_Week2"	"Temp_high_Week1"	0.327676587883562	6.93943541431713e-13
"1659"	"Humidity_high_Week2"	"Temp_high_Week2"	-0.433933332138046	1.50416994890375e-17
"1660"	"Humidity_high_Week2"	"Temp_high_Week3"	-0.159402146045754	7.91133656271769e-05
"1661"	"Humidity_high_Week2"	"Temp_high_Week4"	-0.212164126980911	2.18705038677955e-05
"1662"	"Humidity_high_Week2"	"Temp_low_Week1"	0.335850197776286	7.54000594661558e-12
"1663"	"Humidity_high_Week2"	"Temp_low_Week2"	-0.444120559020975	1.67735012136523e-17
"1664"	"Humidity_high_Week2"	"Temp_low_Week3"	-0.409896314035611	4.48354198487713e-15
"1665"	"Humidity_high_Week2"	"Temp_low_Week4"	-0.128040026787188	0.0128936096259067
"1668"	"Humidity_high_Week2"	"WHC"	0.0692096543687143	0.0111909624517315
"1669"	"Humidity_high_Week2"	"Wind_high_Week1"	-0.0654436978547779	9.67769002719286e-06
"1670"	"Humidity_high_Week2"	"Wind_high_Week2"	-0.337122903169294	3.68910216791819e-10
"1673"	"Humidity_high_Week2"	"Wind_low_Week1"	-0.214684439574569	7.81173262186402e-05
"1675"	"Humidity_high_Week2"	"Wind_low_Week3"	-0.214263436698683	3.23023590194601e-07
"1676"	"Humidity_high_Week2"	"Wind_low_Week4"	-0.15843870728419	0.00045608637910873
"1678"	"Humidity_high_Week2"	"Windgust_Week2"	-0.243270793269963	1.4946161291556e-08
"1682"	"Humidity_high_Week3"	"Calcium"	-0.162459471154	0.0067976911706676
"1686"	"Humidity_high_Week3"	"Dewpoint_avg_Week3"	0.182437296733799	0.00254095647541069
"1690"	"Humidity_high_Week3"	"Dewpoint_high_Week3"	0.131610217461128	0.00017265364274709
"1694"	"Humidity_high_Week3"	"Dewpoint_low_Week3"	0.231889841140699	3.91492012822614e-05
"1696"	"Humidity_high_Week3"	"Humidity_avg_Week1"	0.207007844611296	0.000830550689223595
"1697"	"Humidity_high_Week3"	"Humidity_avg_Week2"	-0.11128734313159	0.00842000731094202
"1698"	"Humidity_high_Week3"	"Humidity_avg_Week3"	0.426338659079427	2.90715309343767e-09
"1700"	"Humidity_high_Week3"	"Humidity_high_Week1"	0.772127170849535	3.91622498251894e-63
"1701"	"Humidity_high_Week3"	"Humidity_high_Week2"	0.315209415625679	3.08556155551877e-06
"1702"	"Humidity_high_Week3"	"Humidity_high_Week3"	1	0
"1703"	"Humidity_high_Week3"	"Humidity_high_Week4"	0.519507545187327	1.25689090989356e-19
"1704"	"Humidity_high_Week3"	"Humidity_low_Week1"	0.385151003525055	6.69232830024635e-18
"1706"	"Humidity_high_Week3"	"Humidity_low_Week3"	0.656395803358916	2.38684450359355e-38
"1707"	"Humidity_high_Week3"	"Humidity_low_Week4"	0.112961419471387	0.0132356579840639
"1708"	"Humidity_high_Week3"	"Iron"	-0.00479841631302319	0.0232425255642298
"1709"	"Humidity_high_Week3"	"Magnesium"	-0.115921900737917	0.0351607287269168
"1714"	"Humidity_high_Week3"	"PCoA3_plant_communities"	0.178839507770941	3.43571223249784e-05
"1715"	"Humidity_high_Week3"	"pH"	-0.175519497492761	0.0152777574687242
"1719"	"Humidity_high_Week3"	"Precipitation"	0.165681310555874	0.00689966002030375
"1721"	"Humidity_high_Week3"	"Precipitation.2"	0.521168905158832	9.80648374478114e-07
"1734"	"Humidity_high_Week3"	"Temp_avg_Week1"	-0.489930962797502	7.07484125348198e-17
"1735"	"Humidity_high_Week3"	"Temp_avg_Week2"	-0.241434839469032	0.00464047313818777
"1738"	"Humidity_high_Week3"	"Temp_high_Week1"	-0.276340873554967	0.00018222928631626
"1739"	"Humidity_high_Week3"	"Temp_high_Week2"	0.00324294027236984	0.0371461347585424
"1740"	"Humidity_high_Week3"	"Temp_high_Week3"	-0.356327509118691	1.88333228857464e-05
"1742"	"Humidity_high_Week3"	"Temp_low_Week1"	-0.384194244653612	3.75737047944022e-12
"1744"	"Humidity_high_Week3"	"Temp_low_Week3"	-0.487460063345907	4.55140732384533e-08
"1749"	"Humidity_high_Week3"	"Wind_high_Week1"	-0.0401800441463402	0.0132196235234326
"1751"	"Humidity_high_Week3"	"Wind_high_Week3"	-0.202415068292354	0.000146274061523196
"1752"	"Humidity_high_Week3"	"Wind_high_Week4"	-0.18028275870683	0.00011216376420396
"1753"	"Humidity_high_Week3"	"Wind_low_Week1"	-0.193776455981895	1.31031029713535e-10
"1754"	"Humidity_high_Week3"	"Wind_low_Week2"	-0.15044762076886	0.026808167871841
"1755"	"Humidity_high_Week3"	"Wind_low_Week3"	-0.248398011401445	1.02449973818432e-19
"1756"	"Humidity_high_Week3"	"Wind_low_Week4"	-0.173829717046366	1.96361701519039e-10
"1760"	"Humidity_high_Week3"	"Windgust_Week4"	-0.297094969187982	1.34992607647117e-07
"1765"	"Humidity_high_Week4"	"Dewpoint_avg_Week2"	0.0249923924788588	1.06278521504118e-05
"1766"	"Humidity_high_Week4"	"Dewpoint_avg_Week3"	-0.194899359626208	0.0104797829884919
"1767"	"Humidity_high_Week4"	"Dewpoint_avg_Week4"	0.319111560084834	1.53399133881917e-12
"1768"	"Humidity_high_Week4"	"Dewpoint_high_Week1"	0.208061716279398	3.51299421224508e-06
"1769"	"Humidity_high_Week4"	"Dewpoint_high_Week2"	0.134866546649887	6.93388293244239e-09
"1771"	"Humidity_high_Week4"	"Dewpoint_high_Week4"	0.178047242775566	9.98623588496122e-10
"1772"	"Humidity_high_Week4"	"Dewpoint_low_Week1"	0.122181241684199	6.14244931833063e-05
"1773"	"Humidity_high_Week4"	"Dewpoint_low_Week2"	0.144996721399423	2.3261333622662e-08
"1774"	"Humidity_high_Week4"	"Dewpoint_low_Week3"	-0.170947851856096	0.00708235586402276
"1775"	"Humidity_high_Week4"	"Dewpoint_low_Week4"	0.353610700633507	1.46964004756989e-14
"1776"	"Humidity_high_Week4"	"Humidity_avg_Week1"	-0.0427409544009184	0.0287354144768022
"1777"	"Humidity_high_Week4"	"Humidity_avg_Week2"	0.283503352568872	0.000131750825118122
"1779"	"Humidity_high_Week4"	"Humidity_avg_Week4"	0.59449619048261	1.18787219934646e-19
"1780"	"Humidity_high_Week4"	"Humidity_high_Week1"	0.263719537262361	4.59518886024014e-07
"1781"	"Humidity_high_Week4"	"Humidity_high_Week2"	0.632827519005394	7.10554492294637e-33
"1782"	"Humidity_high_Week4"	"Humidity_high_Week3"	0.519507545187327	1.25689090989356e-19
"1783"	"Humidity_high_Week4"	"Humidity_high_Week4"	1	0
"1785"	"Humidity_high_Week4"	"Humidity_low_Week2"	0.437772662820518	3.58760118554453e-16
"1786"	"Humidity_high_Week4"	"Humidity_low_Week3"	0.185850878838791	0.00499999831124608
"1787"	"Humidity_high_Week4"	"Humidity_low_Week4"	0.807450372529324	3.14540952715727e-73
"1790"	"Humidity_high_Week4"	"Manganese"	0.286973679264416	0.000326597595245418
"1791"	"Humidity_high_Week4"	"Organic_carbon"	0.0257262347694176	0.0248067592507678
"1794"	"Humidity_high_Week4"	"PCoA3_plant_communities"	0.114995892994869	0.0254917243563794
"1795"	"Humidity_high_Week4"	"pH"	-0.302173190838321	4.51456510708517e-05
"1799"	"Humidity_high_Week4"	"Precipitation"	-0.354287803955239	2.20892672629275e-05
"1801"	"Humidity_high_Week4"	"Precipitation.2"	0.220436707993154	0.000165893419924727
"1802"	"Humidity_high_Week4"	"Precipitation.3"	0.509438240338172	2.34414799995031e-13
"1813"	"Humidity_high_Week4"	"Soil_organic_matter"	0.0256125674503444	0.0246161770683974
"1815"	"Humidity_high_Week4"	"Temp_avg_Week2"	-0.459440072534505	0.00311502523953158
"1816"	"Humidity_high_Week4"	"Temp_avg_Week3"	-0.278802350259138	2.793891105985e-08
"1818"	"Humidity_high_Week4"	"Temp_high_Week1"	0.0953355208716662	3.6435388689602e-05
"1821"	"Humidity_high_Week4"	"Temp_high_Week4"	-0.308168076834744	0.00256754591764754
"1822"	"Humidity_high_Week4"	"Temp_low_Week1"	0.156108143163176	0.00361834358219093
"1824"	"Humidity_high_Week4"	"Temp_low_Week3"	-0.367655023349789	6.31329265287204e-07
"1825"	"Humidity_high_Week4"	"Temp_low_Week4"	-0.24381170424008	0.013446023111073
"1827"	"Humidity_high_Week4"	"Total_nitrogen"	0.0715927793002042	0.00443057561493408
"1829"	"Humidity_high_Week4"	"Wind_high_Week1"	-0.0524597836043053	4.50811407197125e-07
"1830"	"Humidity_high_Week4"	"Wind_high_Week2"	-0.381820109791859	5.40821456459936e-23
"1831"	"Humidity_high_Week4"	"Wind_high_Week3"	-0.00674782627527487	0.0162155108298881
"1832"	"Humidity_high_Week4"	"Wind_high_Week4"	-0.0858400625128828	0.0104402059736543
"1833"	"Humidity_high_Week4"	"Wind_low_Week1"	-0.209476300969946	0.000190058634007098
"1834"	"Humidity_high_Week4"	"Wind_low_Week2"	-0.361195288175788	6.06594450192047e-14
"1835"	"Humidity_high_Week4"	"Wind_low_Week3"	-0.255487545747203	1.50133515329185e-13
"1836"	"Humidity_high_Week4"	"Wind_low_Week4"	-0.153540645178836	0.000948785132944693
"1838"	"Humidity_high_Week4"	"Windgust_Week2"	-0.334087513869739	1.8128636933683e-07
"1839"	"Humidity_high_Week4"	"Windgust_Week3"	0.119264462567238	0.0257278448518944
"1842"	"Humidity_low_Week1"	"Calcium"	-0.142410097049659	0.0131851076715364
"1843"	"Humidity_low_Week1"	"Carbon_nitrogen_ratio"	0.145258601304164	0.0029041239266652
"1844"	"Humidity_low_Week1"	"Dewpoint_avg_Week1"	0.425085557740573	1.10944781845377e-10
"1845"	"Humidity_low_Week1"	"Dewpoint_avg_Week2"	-0.506334123195858	8.1920107297618e-06
"1846"	"Humidity_low_Week1"	"Dewpoint_avg_Week3"	0.694028703514386	6.38486719510392e-33
"1847"	"Humidity_low_Week1"	"Dewpoint_avg_Week4"	-0.393667866713669	4.27119282350262e-06
"1848"	"Humidity_low_Week1"	"Dewpoint_high_Week1"	-0.184518902640597	0.0353785602829724
"1850"	"Humidity_low_Week1"	"Dewpoint_high_Week3"	0.649599737830531	1.65746189245708e-34
"1851"	"Humidity_low_Week1"	"Dewpoint_high_Week4"	-0.358251911266222	0.000114861913070035
"1852"	"Humidity_low_Week1"	"Dewpoint_low_Week1"	0.104426761757849	0.0233779622895117
"1853"	"Humidity_low_Week1"	"Dewpoint_low_Week2"	-0.431626637255622	0.00218006601084534
"1854"	"Humidity_low_Week1"	"Dewpoint_low_Week3"	0.705609977702251	9.68847032504022e-40
"1855"	"Humidity_low_Week1"	"Dewpoint_low_Week4"	-0.421639561692239	1.15479740762351e-06
"1856"	"Humidity_low_Week1"	"Humidity_avg_Week1"	0.841399321826341	4.37380636965841e-80
"1857"	"Humidity_low_Week1"	"Humidity_avg_Week2"	-0.540066226492191	9.29209288280597e-20
"1858"	"Humidity_low_Week1"	"Humidity_avg_Week3"	0.62989753612864	1.79011224881806e-24
"1859"	"Humidity_low_Week1"	"Humidity_avg_Week4"	-0.425501734447042	1.13920938531342e-16
"1860"	"Humidity_low_Week1"	"Humidity_high_Week1"	0.660519295024204	1.2464663823198e-42
"1861"	"Humidity_low_Week1"	"Humidity_high_Week2"	-0.315738615313677	9.63619039931141e-06
"1862"	"Humidity_low_Week1"	"Humidity_high_Week3"	0.385151003525055	6.69232830024635e-18
"1864"	"Humidity_low_Week1"	"Humidity_low_Week1"	1	0
"1865"	"Humidity_low_Week1"	"Humidity_low_Week2"	-0.45676132460375	1.37199431841459e-13
"1866"	"Humidity_low_Week1"	"Humidity_low_Week3"	0.673764397371753	3.53608299707307e-41
"1867"	"Humidity_low_Week1"	"Humidity_low_Week4"	-0.364307385942651	4.26864949084055e-09
"1869"	"Humidity_low_Week1"	"Magnesium"	-0.0430565425097915	0.00461382106886038
"1872"	"Humidity_low_Week1"	"PCoA1_plant_communities"	0.186520348409859	0.0282632107058419
"1873"	"Humidity_low_Week1"	"PCoA2_plant_communities"	-0.190087967051493	0.000216110375920298
"1874"	"Humidity_low_Week1"	"PCoA3_plant_communities"	0.143779072373219	0.000573358390791647
"1876"	"Humidity_low_Week1"	"Phosphore"	-0.146118486732527	0.000952917130872263
"1877"	"Humidity_low_Week1"	"Plant_cover"	-0.156621742873453	0.0102441559150267
"1878"	"Humidity_low_Week1"	"Potassium"	-0.014457201423587	0.0499500902438327
"1879"	"Humidity_low_Week1"	"Precipitation"	0.736834643269113	1.33977634106341e-30
"1880"	"Humidity_low_Week1"	"Precipitation.1"	-0.485545142319632	7.02091731102644e-15
"1881"	"Humidity_low_Week1"	"Precipitation.2"	0.574796500815975	0.00141493655700022
"1882"	"Humidity_low_Week1"	"Precipitation.3"	-0.296144955481639	0.000100044002572698
"1883"	"Humidity_low_Week1"	"Pressure_high_Week1"	0.191509081954989	0.0131956951898119
"1884"	"Humidity_low_Week1"	"Pressure_high_Week2"	0.280340835425685	0.000121125841873227
"1885"	"Humidity_low_Week1"	"Pressure_high_Week3"	0.201822459026786	0.00715812595542726
"1887"	"Humidity_low_Week1"	"Pressure_low_Week1"	0.247645858603016	0.00054314953376441
"1888"	"Humidity_low_Week1"	"Pressure_low_Week2"	0.18032945816844	0.00411231656353386
"1889"	"Humidity_low_Week1"	"Pressure_low_Week3"	0.230328214464809	0.0023565968110529
"1896"	"Humidity_low_Week1"	"Temp_avg_Week3"	0.539332479326466	1.88000605076714e-19
"1897"	"Humidity_low_Week1"	"Temp_avg_Week4"	-0.336068041250671	2.00959796383302e-09
