Feature ID	Taxon	Phylum	Algae_group	Class	Order	Family	Genus	Genus_clean	Genus_abundant	species	confidence
b1db7f8a9c5b1175c9f0169bab31c46d	d__Eukaryota	unassigned	Other eukaryotes						others		
b1dbf0d21fadafbb429969f3f3e82206	d__Eukaryota	Centrohelida	Other eukaryotes	Centrohelida	 o__Centrohelida	 f__Acanthocystidae	 g__Pterocystis	metagenome	others		0.858359476
b1e02b23382c0ddce3bee2abd03c8942	d__Eukaryota	Aphelidea	Other eukaryotes	Aphelidea	 o__Aphelidea	 f__Aphelidea	 g__uncultured		others		
b1e624a5c5e4b965142e1896d6badb28	d__Eukaryota	Dinoflagellata	Other eukaryotes	Dinophyceae	 o__Gymnodiniphycidae	 f__Gymnodinium_clade	0.755041429		others		
b1e63b0b1f8b25c3be138536d78f9d7b	d__Eukaryota	unassigned	Other eukaryotes						others		
b1ef379fd0e652e214ce68f035a0f9b3	d__Eukaryota	Protalveolata	Other eukaryotes	unassigned					others		
b1f1d960f58907f5abe7baadef88c4ce	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	0.971418668		others		
b1f24280b3c7c4b90b60d7752083b4a1	d__Eukaryota	unassigned	Other eukaryotes						others		
b1f6adf54fbf442773f5931637a4bf60	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Phyllopharyngea	 g__Phascolodon	Phascolodon	others	vorticella	0.881622073
b1f6c131fd53142da46c4c07b0d77774	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Glissomonadida	metagenome	others		0.882725017
b1f9b6a29ba8dd88ec524fddc2f3e4a9	d__Eukaryota	Ascomycota	Other eukaryotes	Leotiomycetes	 o__Helotiales	 f__Helotiales	 g__Glarea	Glarea	others	lozoyensis	0.980664323
b1fcde114d5177f3c73650ec118b4ecf	d__Eukaryota	Cercozoa	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	metagenome	others		0.996936967
b1fde971d92f185067f092da274c73e8	d__Eukaryota	Ascomycota	Other eukaryotes	unassigned					others		
b1fe18c4c8b8f5bda0226b6daa7b6672	d__Eukaryota	Ochrophyta	Other eukaryotes	Eustigmatophyceae	 o__Eustigmatales	 f__Eustigmatales	 g__Vischeria	Vischeria	others	helvetica	0.997239172
b208173252b81c55876ea04aca9906ab	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Pleosporales	 f__Phaeosphaeriaceae	0.812662348		others		
b210533656676734bfb8b381b3a171fc	d__Eukaryota	Ascomycota	Other eukaryotes	Leotiomycetes	 o__Helotiales	 f__Helotiales	0.749881272		others		
b210d98f88385723ff94b8e02c5af7f6	d__Eukaryota	Basidiomycota	Other eukaryotes	Tremellomycetes	 o__Tremellales	 f__Bulleribasidiaceae	 g__Vishniacozyma	Vishniacozyma	others	carnescens	0.930483184
b213be5142cbd6eba4cd5bbd164060ad	d__Eukaryota	Ascomycota	Other eukaryotes	Pezizomycetes	 o__Pezizales	 f__Pyronemataceae	 g__Octospora	Octospora	others	hygrohypnophila	0.995972602
b2158e31bae76273b7662457364f2059	d__Eukaryota	unassigned	Other eukaryotes						others		
b21b9119472b8ac71b5bf3db3bef7524	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__Euglypha	Euglypha	others	filifera	0.99987562
b21d976243540b6a9ae59e431abfd21f	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others		
b21dcec51c77b9e9532b904fa7dc9ee7	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	0.718102907		others		
b21e329d8d4a9161b096307c2133be93	d__Eukaryota	unassigned	Other eukaryotes						others		
b220dbf5e5ecaf93a7669ee7777e4d91	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Litostomatea	 f__Haptoria	 g__Didinium		others		
b22312fbcb5cb223604fbcd9aab13775	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Gracilipodida	Flamella	others	pleistocenica	1
b2261e10abb7a8d140cfc7d338b854ca	d__Eukaryota	Ochrophyta	Other eukaryotes	Chrysophyceae	 o__Chromulinales	 f__Chromulinales	 g__Spumella	metagenome	others		0.918971941
b22d0263fc4412c1470cb2d010830dca	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.999999874
b231b36f369bf622f5d33f53c43a1631	d__Eukaryota	Bicosoecida	Other eukaryotes	Bicosoecida	 o__Bicosoecida	 f__Bicosoecida	 g__Bicosoeca	metagenome	others		0.996437799
b235948448ce26813f1ea04815ea826c	d__Eukaryota	uncultured	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	metagenome	others		0.99757334
b237a4e96eb68f2a7d02bb3eeedbbe77	d__Eukaryota	Holozoa	Other eukaryotes	Choanoflagellida	 o__Craspedida	 f__Salpingoecidae	 g__Salpingoeca	uncultured	others	eukaryote	0.999925577
b23b2fa2ec9f4db778f7fd2c9d2b3958	d__Eukaryota	Diatomea	Other eukaryotes	Bacillariophyceae	 o__Bacillariophyceae	 f__Bacillariophyceae	0.990640739		others		
b23b697cf12006efe8908829eee5dc39	d__Eukaryota	Arthropoda	Other eukaryotes	Insecta	 o__Diptera	 f__Diptera	 g__Diptera	Belgica	others	antarctica	0.999180573
b243b4f73bc5b271bf4d4e9d81a5dee5	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Cercomonadidae	metagenome	others		0.872420877
b2468f3610aa482c467acbd7ddfb187d	d__Eukaryota	Diatomea	Other eukaryotes	Bacillariophyceae	 o__Bacillariophyceae	 f__Bacillariophyceae	 g__Nitzschia	Peridinium	others	balticum	0.758973313
b247c62cb53671bb0959cbbc47e70b66	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Thecofilosea	 f__Thecofilosea	 g__uncultured	metagenome	others		0.996187786
b24888342bb816284980dd22e099c650	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others		
b248a22ae9c260aa0597d14dd4e61e0c	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Tubulinea	 f__Tubulinea	 g__Tubulinea	Tubulinea	others	group	0.999997334
b24b01ed81a4433ea9f7dfc6c2ef5435	d__Eukaryota	Arthropoda	Other eukaryotes	Arachnida	 o__Araneae	 f__Araneae	 g__Araneae	Pardosa	others	pseudoannulata	0.998977222
b24e2d7f1191e183350b7a4c7ad77dba	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__Bromeliothrix	Corchorus	others	olitorius	0.859362074
b24e3a85b0c578064b5071790d527f10	d__Eukaryota	Basidiomycota	Other eukaryotes	Microbotryomycetes	0.999999693				others		
b250461cd7f9506af01f27dc582c70df	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Dactylopodida	 f__Dactylopodida	 g__Angulamoeba	Cyanidioschyzon	others	sp.	0.999912581
b250e629ecbd7c04c2fa0d7608297e9e	d__Eukaryota	unassigned	Other eukaryotes						others		
b250fc9fbea6619a3b77d8e5a40f9055	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	 o__Polyporales	0.700554873			others		
b256e7f253838e3eb11271df673491d6	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Chytridiales	 f__Incertae_Sedis	 g__Incertae_Sedis	uncultured	others	Chytridiomycota	0.993102146
b25b753a5d0832fea7c52c585d39ff6e	d__Eukaryota	unassigned	Other eukaryotes						others		
b25c931b5b9d49e60dd4313bfe29346d	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.999990596
b25cd129ef7525e4f7a8f91b00bd81f1	d__Eukaryota	unassigned	Other eukaryotes						others		
b25cea7ddf5cf9e13ddbecb140c47fc5	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__uncultured	uncultured	others	Eimeriidae	0.999988547
b25f9c2b6d93d1b990fa7ad407a60a1f	d__Eukaryota	Protalveolata	Other eukaryotes	Perkinsidae	 o__A31	 f__A31	 g__A31	uncultured	others	alveolate	0.998885416
b260447cf73bf4c428ba258ec67b8947	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others		
b266923633599684e497be9f9dabb089	d__Eukaryota	Holozoa	Other eukaryotes	Ichthyosporea	 o__Rhinosporideacae	 f__Rhinosporideacae	 g__Rhinosporideacae	Choanoflagellida	others		0.938004508
b2676ce7ad9f9980c833c16357dea843	d__Eukaryota	Peronosporomycetes	Other eukaryotes	Peronosporomycetes	 o__Peronosporomycetes	 f__Peronosporomycetes	0.999945635		others		
b267b8ec5aa772163a2922c46aaace07	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Capnodiales	 f__Extremaceae	 g__Extremaceae	Capnobotryella	others	sp.	0.974809163
b269e4cc20908ed51d18da96bebe6b62	d__Eukaryota	unassigned	Other eukaryotes						others		
b273c0a42e409d4256baf86a1745c66c	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	0.890634946		others		
b27886d88f69ab1839e4fe55df978f0a	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Dothideomycetes	 f__Dothideomycetes	 g__Dothideomycetes	metagenome	others		0.93282604
b27a656586c9dfd358981c764bd62c11	d__Eukaryota	Ochrophyta	Other eukaryotes	Eustigmatophyceae	 o__Eustigmatales	 f__Eustigmatales	 g__Vischeria	Vischeria	others	helvetica	0.998904106
b27a9a5c2965b6f9b481a172537188f7	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Centramoebida	 f__Centramoebida	 g__Balamuthia	Balamuthia	others	mandrillaris	0.998724231
b27da4d2a990b78333d1deb2cb807a22	d__Eukaryota	Dinoflagellata	Other eukaryotes	Dinophyceae	 o__Gymnodiniphycidae	 f__Gymnodinium_clade	0.707075941		others		
b27dce19d7eb72cfb032ae8861b7e8ab	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	Tetracystis	Tetracystis	intermedia	0.998703516
b282d6ad6cf85defcb71ae58cd107c19	d__Eukaryota	unassigned	Other eukaryotes						others		
b287449933f9d7f02764ce6b363ab182	d__Eukaryota	Cercozoa	Other eukaryotes	Phytomyxea	 o__Phytomyxea	 f__Phytomyxea	 g__Spongospora	Spongospora	others	subterranea	0.997344691
b288def0001cf00607482a5fe3982672	d__Eukaryota	Cercozoa	Other eukaryotes	Vampyrellidae	 o__Vampyrellidae	 f__Vampyrellidae	 g__Vampyrella	uncultured	others	eukaryote	0.776168715
b289f45f449bb3829ce93ebb536e698e	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	Sorodiplophrys	others	stercorea	0.999965324
b28c2dbc752c72de0717badfafad3e87	d__Eukaryota	unassigned	Other eukaryotes						others		
b28f88f06783023623b573a04dbd321e	d__Eukaryota	Cercozoa	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	metagenome	others		0.861333767
b28feb4d62ef277bba70531dcd8227c6	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Arcellinida	 f__Arcellinida	 g__Arcellinida	metagenome	others		1
b2905dcf2a1907d6d293435737a99edf	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Arcellinida	 f__Arcellinida	 g__Arcellinida	metagenome	others		1
b29199702e75e15cffee8326c0d62eee	d__Eukaryota	unassigned	Other eukaryotes						others		
b2952e74566bab2506dfe7ae7c694946	d__Eukaryota	Nematozoa	Other eukaryotes	Enoplea	 o__Triplonchida	 f__Triplonchida	 g__Triplonchida	uncultured	others	eukaryote	0.999991942
b2989f22242deb151e86ff8db4fa3d5a	d__Eukaryota	Peronosporomycetes	Other eukaryotes	Peronosporomycetes	 o__Peronosporomycetes	 f__Peronosporomycetes	 g__Phytophthora		others		
b29fca0c133dcb44a1c5a949dcc4136f	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Heteromita	metagenome	others		0.99968624
b2a07134f5b3275957d2a4b76e24884f	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Imbricatea	 g__Nudifila	metagenome	others		0.999999829
b2a09b0e429635047db576d26157ce80	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Centramoebida	 f__Centramoebida	 g__Centramoebida	uncultured	others	eukaryote	0.838970218
b2a3e30cb4bf22e47a64039a2fac4e7a	d__Eukaryota	Ascomycota	Other eukaryotes	Eurotiomycetes	 o__Chaetothyriales	0.998725043			others		
b2a45aa016464711dda75dc8a6a37249	d__Eukaryota	Ochrophyta	Other eukaryotes	Chrysophyceae	 o__Chromulinales	 f__Chromulinales	 g__Poteriospumella	Spumella-like	others	flagellate	0.738105255
b2a4cc4f3f30b1d37b2b5c49bd7bf224	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.909400305
b2a4d2c650353043831d321b1a173394	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others	Dunaliellaceae	0.999556375
b2a4da4b5851078422c4787e154d6015	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.999906627
b2a61855edb4edce28d772f8211926ea	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	 o__Thelephorales	 f__uncultured	 g__uncultured	uncultured	others	Boletaceae	0.83287556
b2a7afb43cb2d3586a569fe28edf1e28	d__Eukaryota	Holozoa	Other eukaryotes	Ichthyosporea	 o__Rhinosporideacae	 f__Rhinosporideacae	0.999999644		others		
b2a9f946b1281e8d683111ce6060743f	d__Eukaryota	unassigned	Other eukaryotes						others		
b2aa7d71575eccdf0b72acefb9487f69	d__Eukaryota	unassigned	Other eukaryotes						others		
b2aed1d7374725e016da8380009440cc	d__Eukaryota	unassigned	Other eukaryotes						others		
b2af83a457b921bea7acd9a92eaa9b08	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Tubulinea	 f__Tubulinea	 g__Tubulinea	Tubulinea	others	group	1
b2b12b3864c4913a69a30aa4130c4c9f	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Centramoebida	 f__Centramoebida	 g__Acanthamoeba	Acanthamoeba	others	sp.	0.899322161
b2b1f6e7c2a0ac700b89c5321104ecc2	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Flamella		others		
b2b3705b6d01c05618e6ada3d2c27bbb	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta		others		
b2b3efce4cf2ca97df1b387e9b9998db	d__Eukaryota	uncultured	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	metagenome	others		0.999999222
b2baeb8702a9d7f97fcc9f65b6e42e82	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Telaepolella	Telaepolella	others	sp.	0.98499342
b2bce2cc7b621248316fd7cc6366b309	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__Platyophrya	metagenome	others		0.98313204
b2bfb6b5eb060633a7ff8e036d99a67c	d__Eukaryota	Chlorophyta	Green algae	Trebouxiophyceae	 o__Trebouxiophyceae	 f__Trebouxiophyceae	 g__Trebouxiophyceae	Muriella	others	terrestris	0.999594337
b2c23f1602588f5ddd85ded4e02de94d	d__Eukaryota	unassigned	Other eukaryotes						others		
b2c3f0c6d07c920091eee937d8c8bbfe	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Thaumatomonadida	 g__Gyromitus	metagenome	others		0.983062504
b2c52b5dda9a87ec744ad2ab4b128331	d__Eukaryota	unassigned	Other eukaryotes						others		
b2c61ae1d29de5a3bac75cca397472fd	d__Eukaryota	Protosporangiida	Other eukaryotes	Protosporangiidae	 o__Protosporangiidae	 f__Protosporangiidae	 g__Protosporangium	metagenome	others		0.999964059
b2c6e68905c483d85ad59ac12e522d29	d__Eukaryota	unassigned	Other eukaryotes						others		
b2c787afb951100abc04cf7c5febaf03	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Spongomonadida	 f__Spongomonadida	 g__Spongomonas	metagenome	others		0.982370677
b2c823b8abcd13be6b769461777a6580	d__Eukaryota	Ochrophyta	Other eukaryotes	Chrysophyceae	 o__Chromulinales	 f__Chromulinales	0.706626425		others		
b2c88bb72c1a54bc045aa452fd72fd18	d__Eukaryota	Ascomycota	Other eukaryotes	Leotiomycetes	 o__Helotiales	 f__Helotiales	0.773233847		others		
b2c93dfc147bd0ddd23aa2a357ddc535	d__Eukaryota	uncultured	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	marine	others	metagenome	0.980835095
b2cce3c062228335e6b3b0832eb85274	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Spongomonadida	 f__Spongomonadida	 g__Spongomonas		others		
b2cdbd4540e11ed9c2d5035dd37fe03c	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Oligohymenophorea	0.999353774		others		
b2cdc847c244d8f762702767aad7b2a9	d__Eukaryota	Apicomplexa	Other eukaryotes	Conoidasida	 o__Gregarinasina	 f__Eugregarinorida	 g__uncultured	uncultured	others	alveolate	0.97719091
b2cef3c827f1be823d3e3f64d978f6f6	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.940173578				others		
b2d0919231e4a6ea3200c30e14fc9c1d	d__Eukaryota	unassigned	Other eukaryotes						others		
b2d3a339301a31e16a76d815183363d7	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
b2d3af01e8795b2a6fabd2ac718ef160	d__Eukaryota	unassigned	Other eukaryotes						others		
b2d691d360ef9ad548586d7c9b285a64	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Telaepolella	Telaepolella	others	sp.	0.999294304
b2d8bed4ed4dee569157204a1602ea17	d__Eukaryota	Cavosteliida	Other eukaryotes	Cavosteliida	 o__Cavosteliida	 f__Cavosteliida	 g__Cavosteliida	Schizoplasmodiopsis	others	pseudoendospora	0.86556137
b2de3deecda5b199ee9028f1752d4e13	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__Trinema		others		
b2dfa28c502d46f4afbd92ad963c2de5	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.983921271				others		
b2e469d43b3932a1a656a9a0d227b3df	d__Eukaryota	Amoebozoa	Other eukaryotes	Amoebozoa	 o__Amoebozoa	 f__Amoebozoa	 g__Amoebozoa	metagenome	others		0.993477764
b2e49d661e5225cda4c8db377b9e0f94	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	 o__Agaricomycetes	 f__Agaricomycetes	 g__Agaricomycetes	Xylodon	others	brevisetus	0.776941665
b2eb0cdbc6f7630341c417ce44b9761c	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
b2f1687f9e243b3c7a916970eb809033	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Venturiales	 f__Sympoventuriaceae	 g__Fusicladium	Fusicladium	others	sicilianum	0.938797147
b2f19401c719ff23dc8af48a03fb43ed	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Rhizophydiales	0.875117198			others		
b2f31e1107961531c54bc73724bfc46d	d__Eukaryota	Bicosoecida	Other eukaryotes	unassigned					others		
b2f5415c050726ed8eb0770b0bcf46ab	d__Eukaryota	Phragmoplastophyta	Green algae	Zygnematophyceae	 o__Zygnematophyceae	 f__Zygnematophyceae	 g__Zygnematophyceae		others		
b2f6d0c6be9bd98467b6abbff7acd203	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Dactylopodida	 f__Dactylopodida	 g__Dactylopodida	Tubulinea	others	group	0.999999926
b2f6e63f0c679873b9ffea1d071c10e2	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Lecythium	uncultured	others	eukaryote	0.992681033
b2f780ebc670e206032476316cf74dae	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys		others		
b2f8fbf15bf48d2f1879a14d4ea3e91d	d__Eukaryota	Chlorophyta	Green algae	Trebouxiophyceae	 o__Trebouxiophyceae	 f__Trebouxiophyceae	 g__Trebouxiophyceae	unassigned	others		
b2fdc20564aa5cc9a6593d72454073a4	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.915895678
b2fe65c27d81db97fd573517da51c94f	d__Eukaryota	unassigned	Other eukaryotes						others		
b300d6a9ec99b946db1b6cc71d723583	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Spirotrichea	 f__Hypotrichia	 g__Hypotrichia		others		
b301a5a466069805721491958b09cbb6	d__Eukaryota	Ascomycota	Other eukaryotes	Pezizomycetes	 o__Pezizales	 f__Pyronemataceae	 g__Lamprospora	Lamprospora	others	ascoboloides	0.994772665
b302069d66982a2b3d35209db1947071	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.999307987
b302452e460c94b57d83e4db06236b8a	d__Eukaryota	unassigned	Other eukaryotes						others		
b304a244854e66b666faa0a6dd5e42e0	d__Eukaryota	unassigned	Other eukaryotes						others		
b30a69237502c0ade12cb39eab5e035b	d__Eukaryota	unassigned	Other eukaryotes						others		
b30a983402c5082540f154f5e7829db1	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	Sorodiplophrys	others	stercorea	0.950394971
b30b7488d4fcd1ecea2e992d72707ea3	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys		others		
b30fc7ee18cbc0c2c308dad4ed39de56	d__Eukaryota	Hyphochytriomycetes	Other eukaryotes	Hyphochytriomycetes	 o__Hyphochytriales	 f__Hyphochytriales	 g__Hyphochytrium	Hyphochytrium	others	catenoides	0.99959758
b31254feedd59b6484ff78389e5007b8	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others		
b315587444af3ac3a6385a90468e5f15	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
b318491686b546dd7bffbe0d8872ba89	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Heteromita	metagenome	others		0.997519623
b31a51929deb8ee9ee03d37ab9d7636a	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Centramoebida	 f__Centramoebida	 g__Acanthamoeba		others		
b31e6bd1a237d341b218e1f256b73728	d__Eukaryota	Cercozoa	Other eukaryotes	Vampyrellidae	 o__Vampyrellidae	 f__Vampyrellidae	 g__Vampyrella	uncultured	others	eukaryote	0.979794565
b3201c1f05d6ade5b1213e74d5a41987	d__Eukaryota	Protosteliida	Other eukaryotes	Protosteliida	 o__Protosteliida	 f__Protosteliida	 g__Protosteliida	Cercozoa	others	sp.	0.92874504
b3217a7b7ac543c82f8087bc6b628b68	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Oligohymenophorea	0.999999895		others		
b32a5ef51d8e585b4752246380e7a9bc	d__Eukaryota	Gastrotricha	Other eukaryotes	Gastrotricha	 o__Chaetonotida	 f__Chaetonotida	 g__Chaetonotida		others		
b334085d3b726f2078068d20ad560648	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
b337898e231209c8e1cbc7142eaddda5	d__Eukaryota	unassigned	Other eukaryotes						others		
b3394e30efce7a441848e45134686db2	d__Eukaryota	unassigned	Other eukaryotes						others		
b3399618e4ad15a41538df098a767afe	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta		others		
b33a58f02c99f9a07c9842f696f70980	d__Eukaryota	Ascomycota	Other eukaryotes	Pezizomycetes	 o__Pezizales	 f__Ascodesmidaceae	 g__Cephaliophora		others		
b33b30fd7a11cfe18d35eba49de4edce	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.983534381				others		
b33f5bcbe2adf83e024ad47adcef7159	d__Eukaryota	Heterolobosea	Other eukaryotes	Tetramitia	 o__Tetramitia	 f__Tetramitia	 g__Singhamoeba	Singhamoeba	others	horticola	0.7828249
b33fe7e201242f1d62cc8f0099dc5728	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Nassophorea	 g__Obertrumia	Obertrumia	others	georgiana	0.991010852
b343b6b57b06099d0df6b510d7e271b3	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Proleptomonas		others		
b3484032a857a49b19f4df9003be2c34	d__Eukaryota	Mucoromycota	Other eukaryotes	Glomeromycetes	 o__Diversisporales	 f__Diversisporaceae	 g__Diversispora	Diversispora	others	eburnea	0.999996082
b34e1423743be7dba95277eef7c09edb	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	 o__Agaricales	 f__Physalacriaceae	 g__Flammulina	Flammulina	others	velutipes	0.941620382
b34fd32fba346a08059c6b2bde1328c3	d__Eukaryota	Cercozoa	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured		others		
