Var1	core	number_sites	mean	sd	se	Kingdom
daa773a903a234a33721ba00a6599131	Helotiales	11	0.002767855	0.004460042	0.001344753	Fungi
9c47b40399d7b4b12a4a225489f2199a	Pleosporales	3	0.009947688	0.004473689	0.002582886	Fungi
3a64128097c1fa29b862b6932a94a588	Chaetothyriales	14	0.011014799	0.036630507	0.009789915	Fungi
a582dd6710a89e45117ef0b72545141d	Helotiales	19	0.003420955	0.007071338	0.001622276	Fungi
7757c98238a86fec762df196223423ad	Chaetothyriales	7	0.004496329	0.004403459	0.001664351	Fungi
5759a6bb7c4149c938da9f3d98abf5ba	Pleosporales	15	0.003975444	0.00409739	0.001057941	Fungi
0e11b7ee0831132199fbbd7e35bb1466	Pleosporales	10	0.005585938	0.007715136	0.00243974	Fungi
f566a565170f1dfda2687a3a6fea82d0	Chaetothyriales	13	0.003946197	0.004306464	0.001194398	Fungi
83f39d67a9c8e80bd71a6b277d52f939	Hypocreales	7	0.004576406	0.004071054	0.001538714	Fungi
b29f0e2fde62bccf68c8bee7ad6eb901	Chaetothyriales	3	0.011259694	0.008813545	0.005088503	Fungi
c55444cca666d035f13df77aa19f2246	Hypocreales	14	0.002888919	0.004021554	0.001074806	Fungi
177416a91dd5f1b979aa52e6d31ef53a	Helotiales	4	0.012368465	0.024136565	0.012068282	Fungi
b1306c1e0d1949b3d8b29c5d93802448	Pleosporales	8	0.004130849	0.00583289	0.002062238	Fungi
16dec43c846d8aeecadd14879338e402	Chaetothyriales	6	0.005316607	0.010880278	0.004441855	Fungi
96a7cc71a8d5b114f375f2bd809e8853	Pleosporales	9	0.007288219	0.007639591	0.00254653	Fungi
a472a02365fb11ff9fa564fad39ac337	Pleosporales	4	0.004744406	0.005195319	0.00259766	Fungi
bc8887e3a15f74925ef4eb3f8456d371	Pleosporales	8	0.00570585	0.004901512	0.001732946	Fungi
204f1bd97debac4d9c567a07f3d10090	Pleosporales	28	0.002143555	0.002229282	0.000421295	Fungi
dc7ac33394219febe932a6c5ce75f99e	Pleosporales	8	0.012111931	0.027393508	0.009685067	Fungi
9c607b162c3b143ce5e28bbf378c9c40	Pleosporales	12	0.005459473	0.012398463	0.003579128	Fungi
2ad225c8893981e56e6e825002d266f0	Helotiales	19	0.001781325	0.001764939	0.000404905	Fungi
e2dbe496dd603756e3608477bbb939f9	Chaetothyriales	12	0.004823337	0.010916478	0.003151316	Fungi
0ae00f318a284c936b7942e95583b88f	Hypocreales	20	0.001732514	0.001998863	0.000446959	Fungi
229a7dd680db9811dc32455956287152	Pleosporales	8	0.010135267	0.013799008	0.004878686	Fungi
b8ee71037a5a7bf60f00d9b7eb68b751	Pleosporales	13	0.005809145	0.010967836	0.00304193	Fungi
2e6278e982424dc3629a1d1c5555462b	Pleosporales	8	0.007206646	0.014234921	0.005032805	Fungi
43411dde8eb22f0e928d9ca714f9e5dd	Helotiales	2	0.010634954	0.013865829	0.009804621	Fungi
8ee64845b154d40869c1e9d40481433f	Chaetothyriales	8	0.003090364	0.005356313	0.001893743	Fungi
c35056b577cb6714b3c9337ed0f2d6a2	Chaetothyriales	2	0.104822195	0.14788788	0.104572523	Fungi
9d566f669b180505c0d8d0912f304242	Hypocreales	10	0.003493093	0.00612089	0.001935595	Fungi
fd03021556f9dc1ca09045b932ae7712	Chaetothyriales	12	0.003855804	0.004431993	0.001279406	Fungi
0c9fb40c14133202b07da4ee8ffbac79	Hypocreales	5	0.004154313	0.004145507	0.001853927	Fungi
70ed1ed90fe9635198dc1ac7be439aef	Chaetothyriales	13	0.002573972	0.001507075	0.000417987	Fungi
022c33e005c5de6defa3c940b83c7073	Chaetothyriales	3	0.007371993	0.006883386	0.003974125	Fungi
1cd14fd2c6d975f292a07ed14249b48d	Hypocreales	17	0.003188702	0.004244724	0.001029497	Fungi
2a12690f25ab5e3fca1d320fba4bd02a	Helotiales	2	0.055016707	0.077193578	0.054584103	Fungi
eea85562e1d8bfa6916a0773b8ba604e	Pleosporales	5	0.020255684	0.024201165	0.01082309	Fungi
0d18d5ac6e3c5bddf1a50d25e974f68f	Hypocreales	37	0.00127366	0.001218129	0.000200259	Fungi
0ebc508ba9b79a722fdabb784c1baabc	Pleosporales	18	0.003653823	0.007881275	0.001857634	Fungi
bbc876ca34b0b12de4ea6069652e43a8	Hypocreales	6	0.003163229	0.001882252	0.000768426	Fungi
8b5b7c1aee2267ad1d3e9a3bb9c5917b	Helotiales	5	0.006356661	0.012072419	0.00539895	Fungi
dd3af591776870d45b3eed96fb1c7844	Pleosporales	8	0.002488738	0.005121978	0.001810893	Fungi
595683e9601f84a0bf5e01fda4667595	Chaetothyriales	4	0.011574461	0.019628701	0.00981435	Fungi
d81a8c677e38bf4f722cdfcc4064efbe	Pleosporales	2	0.01241578	0.008568426	0.006058792	Fungi
ae1fd1d1d6a4ad464dce0e683d6c9a73	Pleosporales	1	0.051228602	NA	NA	Fungi
e3682645b9381dd1acd9e93b12b3bea4	Pleosporales	11	0.006508286	0.011801148	0.00355818	Fungi
0f32527f0b48442b45895d4a9accbd41	Helotiales	4	0.004433229	0.00560463	0.002802315	Fungi
1f334b463712f1ae0bab00e28fccbed2	Pleosporales	3	0.005872116	0.009689303	0.005594122	Fungi
e212fc60fa08412ee9613ef9d9306335	Helotiales	10	0.003508989	0.004680421	0.001480079	Fungi
7bd8f1da5a9c0a76162bdb137bcde081	Pleosporales	1	0.026870885	NA	NA	Fungi
8a25c8c1ccfbc290ba34a73af075653d	Hypocreales	4	0.011569877	0.014658117	0.007329059	Fungi
e4442634a22fcf9364477a6820951dd5	Helotiales	6	0.004154556	0.005148563	0.002101892	Fungi
d025cf7ac2e1670c7a529b843765fdc1	Chaetothyriales	1	0.053091903	NA	NA	Fungi
3b01303cfd54ce50f79cde2ea690c0a6	Chaetothyriales	4	0.006336527	0.008236418	0.004118209	Fungi
9bc02e9dac78d2f18e7519b49749c261	Helotiales	3	0.017614386	0.019312303	0.011149964	Fungi
51e1e2e3366ee0968d5b6088e3af47ee	Hypocreales	2	0.013873331	0.018328923	0.012960506	Fungi
42b7d385dbb96ce3288c972196c696f6	Pleosporales	8	0.003275399	0.002785207	0.000984719	Fungi
e37ccf3b627d9a80290f4e0b99652178	Hypocreales	10	0.005245611	0.006731388	0.002128652	Fungi
d046d02dc75c532ccafb4834a7919ab9	Hypocreales	2	0.017947906	0.02355921	0.016658877	Fungi
b5ba4efa9314564114368ed4aa9972f4	Helotiales	2	0.009898894	0.013434369	0.009499533	Fungi
6e492d3276eee9ed1d5eaaa0f28bcd5b	Hypocreales	4	0.006253002	0.011343085	0.005671543	Fungi
15f71d9a90e2335e768379cd0af5a9a2	Hypocreales	5	0.007548318	0.007115044	0.003181944	Fungi
8c3b7e332042497136687d7c6c196e79	Helotiales	2	0.008443099	0.011405839	0.008065146	Fungi
d8fef9d4be60c8db5eb3fb15f8f0e33e	Helotiales	1	0.015538715	NA	NA	Fungi
32e9d28fe8aa02e05d7cdeb076f5a401	Chaetothyriales	4	0.002006426	0.001986161	0.00099308	Fungi
acab22f21445e5bb12136d0d9e5cd3fb	Pleosporales	33	0.001449585	0.002264073	0.000394124	Fungi
8211728e392856c2c48a157278ee2ea5	Hypocreales	8	0.003222544	0.008054694	0.002847764	Fungi
b4f667483cc14ec11368b0b22b962647	Chaetothyriales	2	0.013738519	0.010515717	0.007435735	Fungi
0d0acf2b572501b5f6b8ae67df6d404f	Helotiales	3	0.005433797	0.005070296	0.002927337	Fungi
1d3577ceb4f98bde7340e9484ed39097	Helotiales	23	0.002384533	0.002176081	0.000453744	Fungi
52263d6c1c1f5207c62b91375c24baa4	Chaetothyriales	1	0.047762214	NA	NA	Fungi
273a0386581b05f0a2422f36ef9a5816	Chaetothyriales	2	0.021021827	0.0285171	0.020164635	Fungi
c936c8a0c956ff815d45ad5ab5c1546b	Chaetothyriales	5	0.006819238	0.005945343	0.002658838	Fungi
6498c1ae91aeb126ec90cc25cbf47b0a	Chaetothyriales	1	0.009013122	NA	NA	Fungi
3798f2050fa51b2dbba5af582cdbdd43	Chaetothyriales	6	0.007755068	0.007599635	0.003102538	Fungi
d87bb32b5d8c854775d14682e11bd7ad	Pleosporales	17	0.00137459	0.001934024	0.00046907	Fungi
7255a748a79ef3ea76c62108bd71c052	Hypocreales	9	0.006564263	0.011314162	0.003771387	Fungi
522974649326d4b4f4de019aa3b3bc8d	Chaetothyriales	15	0.001717601	0.002591219	0.00066905	Fungi
ad9c46ceeee6dc423f1f7f62e481a8e6	Pleosporales	2	0.004725557	0.006187215	0.004375021	Fungi
de2396a43388e6b37a8c31c738125538	Hypocreales	2	0.015293202	0.013278136	0.00938906	Fungi
e21fb54d333a956a5f16a90d7b4b6f2c	Chaetothyriales	2	0.00627153	0.008358139	0.005910097	Fungi
c4889420483de07be6c1961af27d8fdf	Chaetothyriales	6	0.004280862	0.004020523	0.001641372	Fungi
ff67f4632ac0ce0671663823147d7f98	Chaetothyriales	13	0.002282348	0.002508762	0.000695805	Fungi
82ad4cccec33d67eec8b74d123718b5f	Hypocreales	13	0.003593683	0.003446358	0.000955848	Fungi
5f925b7b363022ec8d2c1f2ec0d41df6	Chaetothyriales	1	0.040655707	NA	NA	Fungi
0ab72d404638daf42f7b173d2061875a	Helotiales	11	0.002109585	0.001895082	0.000571389	Fungi
13d9da5673955dffdb2f332f94188140	Chaetothyriales	1	0.01502096	NA	NA	Fungi
944e0ce96e87865d6e36dfbd908927e7	Chaetothyriales	1	0.045235018	NA	NA	Fungi
5662f70e796488349c85d31951cf0a6a	Helotiales	36	0.001194432	0.001380044	0.000230007	Fungi
07170cd4333c9b855d04c2eb93b8ff22	Chaetothyriales	10	0.005692196	0.004987527	0.001577195	Fungi
05e61d3fdd0d84ae2eba49992c6fd19e	Chaetothyriales	4	0.005002388	0.00531546	0.00265773	Fungi
02d24b824543877b5999f4873e1d0ed2	Pleosporales	2	0.011297869	0.011078228	0.00783349	Fungi
3f01254e47f6c3d78a56310951688817	Pleosporales	9	0.004198286	0.008593366	0.002864455	Fungi
185866a48333af30946c4d0a788a1883	Chaetothyriales	4	0.004243421	0.005592369	0.002796185	Fungi
02a2f35a66ddc47d4d4ced127cf71096	Chaetothyriales	7	0.003124245	0.00160479	0.000606554	Fungi
d8a133140956162f4329c7ed364ceb1e	Pleosporales	6	0.003873046	0.002215567	0.000904501	Fungi
c02eab468a0e9aef1e46be982f7fe939	Helotiales	10	0.003752328	0.005951737	0.001882104	Fungi
86c0a6f1478d1f521def6c465d4248bf	Chaetothyriales	2	0.010671519	0.009181202	0.00649209	Fungi
e89e4e96d21c029104a9b61212032995	Helotiales	2	0.007426205	0.000701543	0.000496066	Fungi
89f6a74a34ec84215d45dc6c5f53511d	Xylariales	3	0.012646453	0.020547522	0.011863117	Fungi
d826f4bfe9335a23dba953fc6a34b264	Helotiales	13	0.00145145	0.002080843	0.000577122	Fungi
9e2f0174da789c1b561ab9e55f67f309	Helotiales	7	0.003324751	0.00187326	0.000708026	Fungi
acba6b975be8804830aa599a2c210461	Chaetothyriales	10	0.0059764	0.00788359	0.00249301	Fungi
cf73920a28d599ed5292c358bb71881c	Pleosporales	5	0.00341874	0.002833964	0.001267387	Fungi
45ea650d73dc8e9e16211a3a741a008a	Chaetothyriales	7	0.010501806	0.011780486	0.004452605	Fungi
25556ff3b3486436adcff895d8fd9d2a	Hypocreales	1	0.01427228	NA	NA	Fungi
9be73bfa4840c646ec91602e218eb374	Pleosporales	1	0.150698358	NA	NA	Fungi
f4a559619efa955c430d01dafc5c756d	Pleosporales	6	0.007882079	0.008090416	0.003302899	Fungi
7d4c98ae75c479b10de77aad11d1e1d2	Pleosporales	1	0.066786396	NA	NA	Fungi
fe09279fca197c19262df24d66ad87b2	Chaetothyriales	1	0.011728613	NA	NA	Fungi
7da47a567bd11cd805429eaef8e14936	Chaetothyriales	7	0.002994891	0.00334346	0.001263709	Fungi
c21babce869eac34991bdaa9922e0dd4	Chaetothyriales	3	0.004949328	0.002544493	0.001469064	Fungi
380bd95b31e3f6a426beb34b786310cc	Xylariales	9	0.001749742	0.00326223	0.00108741	Fungi
8214116ec41fe825a9524ff39dfcb8c5	Pleosporales	3	0.002802953	0.004461387	0.002575783	Fungi
7293fc7ebdd369417cb406056694d396	Pleosporales	10	0.002446733	0.006058913	0.001915996	Fungi
c999acc36cf6ec87a3e6d1e4a534523a	Chaetothyriales	3	0.005181553	0.007236714	0.004178119	Fungi
968ec7902e5fc2d6f3a5de38ab4a6a00	Helotiales	3	0.006499465	0.010198444	0.005888074	Fungi
519598e9f543b7d69bd9fb1962cb2999	Pleosporales	1	0.044910873	NA	NA	Fungi
ee05d3c03bc0c144dcf03cd4a93df98f	Hypocreales	16	0.002582882	0.003417969	0.000854492	Fungi
fa4336dc170fe670950c6b841ef3fb2f	Chaetothyriales	12	0.004771977	0.011386783	0.003287081	Fungi
325f54a65d22ab53f07ba9cf3e0e6702	Helotiales	3	0.006487348	0.005564179	0.00321248	Fungi
614fbb3ed06fd521d28291630681b350	Pleosporales	40	0.000937198	0.001410968	0.000223094	Fungi
e4536f8523df8ea56c3d6524e04958cc	Pleosporales	10	0.002076064	0.001831633	0.000579213	Fungi
23efb56d3952c6074315db8002f5adaa	Helotiales	21	0.001449065	0.001417157	0.000309249	Fungi
11b7c3b628b6e32b1d08f7134b9f25b2	Pleosporales	7	0.008863287	0.011763116	0.00444604	Fungi
9213da4e8989c0835bc5343f480526ba	Pleosporales	12	0.002159785	0.002066976	0.000596684	Fungi
d3b6d627f63463264786cf9afff3f480	Pleosporales	7	0.003365733	0.004443349	0.001679428	Fungi
b5a31548dc0815beef04114a9e2cd13c	Hypocreales	6	0.002886438	0.004934299	0.002014419	Fungi
90a47e066dc9b4ad5ef29892227e74a4	Helotiales	15	0.001601912	0.002561613	0.000661406	Fungi
5ed8b6f0e4890ce99116f4d5fa0c8725	Hypocreales	1	0.014068951	NA	NA	Fungi
a23c70dca042a11ffe8e7655389892df	Chaetothyriales	2	0.008752945	0.010568149	0.00747281	Fungi
9b38e5b8614ed7fb4f91ad3eaf2a8323	Pleosporales	3	0.004340339	0.006272814	0.003621611	Fungi
c42b17c8a953f437e62e81cf49e3c930	Hypocreales	14	0.001966685	0.003584056	0.000957879	Fungi
ede52bb219c7581c7ea754d3996f08ac	Pleosporales	3	0.010233087	0.003352546	0.001935593	Fungi
1ec7235c58d510e11f724729755d801f	Chaetothyriales	5	0.004170988	0.006133895	0.002743161	Fungi
3bf0545ec81b8a57e341abc5fc431aa5	Helotiales	14	0.001548711	0.001860402	0.000497213	Fungi
fa4cef8875b796d9386668957fcb01e8	Pleosporales	6	0.001867512	0.002713338	0.001107716	Fungi
6214bf1de5359f9cf60b37485684d79a	Hypocreales	3	0.004909588	0.007960388	0.004595932	Fungi
27e37acf34f2ec5b1659b7ee361f2154	Pleosporales	5	0.002239621	0.002526269	0.001129782	Fungi
c096ecbfba69c36d4090eda5cd0fc438	Pleosporales	6	0.005139764	0.0030298	0.001236911	Fungi
96475fbb602f5f1ff697d7162386fe8b	Chaetothyriales	11	0.001717961	0.002509326	0.00075659	Fungi
765d76db67f2c52a06d0f0e305dfe92a	Chaetothyriales	5	0.005905149	0.007168607	0.003205898	Fungi
a3bd68097f03af0aa1f98c86caa3e881	Pleosporales	2	0.008300242	0.009985634	0.007060909	Fungi
54ec211731f42d4735c3573ab47a1646	Chaetothyriales	2	0.006172095	0.006469846	0.004574872	Fungi
4758af5a1b19c809cce81c6ac7eb3893	Helotiales	10	0.002356487	0.003093134	0.000978135	Fungi
d05a00f4136373ae1773daf79ad644d4	Helotiales	11	0.002967893	0.004119535	0.001242087	Fungi
4eb24c44d934541eda3a4c4e147ac7cc	Chaetothyriales	5	0.006897836	0.011460432	0.005125261	Fungi
cc7d5ca35bb98227715e13fcd1f6aa43	Chaetothyriales	5	0.003726636	0.004550046	0.002034842	Fungi
db94d4d8b131d8b794c5af78425ce4ba	Chaetothyriales	2	0.010052997	0.000748385	0.000529188	Fungi
6d1b13e24e1503eb2a05487086093670	Chaetothyriales	5	0.002865309	0.002092968	0.000936004	Fungi
489e38fc7f137bc0c625256e93499e5e	Pleosporales	2	0.007063364	0.00962543	0.006806207	Fungi
9f315a0a18295a2eda2ce94dbda88503	Pleosporales	10	0.004013821	0.004869581	0.001539897	Fungi
cb24f82a1f0bf7bc3dae216e2eaada9d	Pleosporales	4	0.005961777	0.004180334	0.002090167	Fungi
c87f483a70292c65114899a6bbfb5fa3	Chaetothyriales	8	0.002295126	0.00243898	0.00086231	Fungi
b8128936d59093723f2e727997a889ab	Pleosporales	6	0.004114713	0.006039076	0.002465442	Fungi
80fdc1daa254928510072335902bd9f1	Hypocreales	3	0.004702794	0.006778898	0.003913798	Fungi
a0bf3a4d324a1896d3375a4c7a052772	Chaetothyriales	3	0.011795258	0.010001141	0.005774162	Fungi
b7b8bc420f3305402ba9e18837009b92	Helotiales	2	0.011703428	0.015245316	0.010780066	Fungi
752eb9e450ad90bc2d96c63b3553d98e	Pleosporales	3	0.013340948	0.01984309	0.011456413	Fungi
769709851f2ab8f7d092c0943d11501d	Pleosporales	3	0.016369978	0.026609388	0.015362937	Fungi
902625080432cb4eae4a81f1c081fda6	Pleosporales	11	0.001682727	0.003753448	0.001131707	Fungi
075469b521b39846077d0e4aa89c27a6	Pleosporales	5	0.003586375	0.002287024	0.001022788	Fungi
d05812a11ef54aaca17e00b3e096596e	Pleosporales	15	0.001322619	0.002843003	0.00073406	Fungi
84f90bf48b88e5b1427ac264b68b1321	Pleosporales	3	0.004441054	0.00719328	0.004153042	Fungi
384f29e06e97690db42a0a2576f1d150	Chaetothyriales	7	0.004705386	0.005901362	0.002230505	Fungi
46b11f610725500e03d516aa0acb0914	Helotiales	1	0.011110106	NA	NA	Fungi
a4b1de00d4986c1f56e23a5bee564678	Chaetothyriales	12	0.002382573	0.002203659	0.000636141	Fungi
9e085c846fb1273717a77ca994875ecc	Helotiales	4	0.013724755	0.017181596	0.008590798	Fungi
fa5482f4764e2516e8cb2dfc9df14c62	Helotiales	2	0.005445248	0.004271885	0.003020679	Fungi
0ee5845e697b7371def1091527b1f1bd	Hypocreales	1	0.015416507	NA	NA	Fungi
1d08435ec6d1ddf40691d6111e8fed3a	Hypocreales	6	0.004273345	0.004625858	0.001888499	Fungi
3fcf8b48adaacfeefa67be0fc7ed748e	Hypocreales	25	0.001468384	0.002007185	0.000401437	Fungi
90417a9e61625a8411d3098d3b84a064	Pleosporales	5	0.005745074	0.00372154	0.001664323	Fungi
2066916547940948d7f95f82928ee160	Hypocreales	11	0.001764418	0.002075177	0.000625689	Fungi
4c4d5e166a12ea5175aa3403d6adea8b	Pleosporales	16	0.000975231	0.001130442	0.000282611	Fungi
11d08c6ea57f4876b8300480d3ca39ba	Pleosporales	7	0.006340494	0.004689148	0.001772331	Fungi
11e0975b04258fc177e6e8786f4e87c2	Pleosporales	6	0.00399587	0.002373601	0.000969018	Fungi
216be3b5e082e7477ed25a5be22a6888	Chaetothyriales	12	0.002556466	0.004418017	0.001275372	Fungi
60d91fd0a9a63bf369fda0bcc49054b1	Chaetothyriales	1	0.04559861	NA	NA	Fungi
bbc3df7e46ebf99388ea400d48ae0570	Pleosporales	7	0.002436675	0.005892979	0.002227337	Fungi
9bda0d18c9eda666fe658f9d38d023eb	Chaetothyriales	3	0.007476249	0.005920527	0.003418218	Fungi
150c5be2d6e8e9b754056d4a6519358c	Hypocreales	15	0.002229928	0.002093933	0.000540651	Fungi
d1da1fae72af5714bf7cf7401ac6fe56	Pleosporales	3	0.004545673	0.007120704	0.00411114	Fungi
023fd5c8fff945ee17a0e3960fe4bb6d	Helotiales	2	0.005549311	0.006759608	0.004779765	Fungi
efe7de95ea8427fb6645d51551142fa0	Hypocreales	3	0.008905992	0.010229985	0.005906285	Fungi
f83c50a3123c1de692cdd35ce95e3c93	Pleosporales	8	0.003078419	0.004133392	0.001461375	Fungi
1d3f0e3020fc9152f3d1994e3a13422a	Chaetothyriales	1	0.010132233	NA	NA	Fungi
934ea1a316a947a30a01b4236973137b	Hypocreales	16	0.00213006	0.003141118	0.00078528	Fungi
b1f0a0e6066e7479973b23315567864d	Pleosporales	4	0.00151134	0.002098952	0.001049476	Fungi
33a42c8ebc23e954431138c36faba1f0	Chaetothyriales	6	0.002411642	0.002585266	0.00105543	Fungi
86bcdf4e98db068edcae9144954016da	Pleosporales	3	0.005960712	0.004274058	0.002467628	Fungi
2e41c44ba90b0754c562e332e750ead5	Hypocreales	3	0.004190463	0.004787073	0.002763818	Fungi
686640b5fff548d45e6ff250928d70a9	Hypocreales	2	0.005730859	0.005739752	0.004058618	Fungi
a7fb995ee07ea14552ffb5ef96d64264	Chaetothyriales	2	0.007909316	0.007027354	0.00496909	Fungi
e7a671928abfbb20f78d55d26e0f9786	Pleosporales	7	0.005494819	0.011874028	0.004487961	Fungi
86fbfa912f905b34fafffc63481e4c94	Pleosporales	7	0.002964266	0.004038111	0.001526262	Fungi
19081489c11d2ffa8657e80acf98e225	Pleosporales	8	0.005556981	0.009023463	0.003190276	Fungi
dbf4ac73369c8c2ffe44737699113d59	Chaetothyriales	4	0.005355766	0.004536369	0.002268185	Fungi
ce55bc2d6889cdd781c543e84ab1a5f4	Xylariales	1	0.042349864	NA	NA	Fungi
79219b2e460e9e9edb650013c610611d	Pleosporales	3	0.010983478	0.007843455	0.004528421	Fungi
d04edf3eb55515745db792f09a9b66cb	Pleosporales	3	0.009174803	0.013846145	0.007994075	Fungi
64bf37718506e37af5c43268216ca385	Helotiales	1	0.014512443	NA	NA	Fungi
50b5bd6774827301f1aeee9f7b0bb547	Pleosporales	15	0.001427612	0.000974493	0.000251613	Fungi
cbcd71a9858422ad932c86fd0a3e8eff	Helotiales	3	0.005239918	0.004613995	0.002663891	Fungi
b9662fb7b98a06c519aa8d43ee446db2	Pleosporales	9	0.002642488	0.001758583	0.000586194	Fungi
bea9b6a15bc51542a43c310658ba94fe	Hypocreales	5	0.002514933	0.003069358	0.001372659	Fungi
491c5ca8444ae3d1435afa703981a823	Chaetothyriales	10	0.002529521	0.003571003	0.00112925	Fungi
53efaf0ee91ad8419a1394069d5f0fb5	Helotiales	3	0.005570274	0.002265196	0.001307811	Fungi
9dfdb5b54a401440a84614a06150f832	Pleosporales	12	0.001778579	0.002591457	0.000748089	Fungi
7e782a3970b35015a1c01d4d85777942	Helotiales	8	0.002625987	0.004291435	0.001517251	Fungi
e873627a410020a2aefe6aa98402adb4	Pleosporales	12	0.003363899	0.004629443	0.001336405	Fungi
606618505eef56a13d5cb94fa253b538	Helotiales	4	0.006482598	0.010096486	0.005048243	Fungi
9083c5675833417818a15d51606811e3	Pleosporales	5	0.001996741	0.002414319	0.001079716	Fungi
7a774a836377120dba66890dec59a232	Pleosporales	18	0.001611881	0.002033782	0.000479367	Fungi
ab99db73bcffa6c8c0bc7aade29e26c6	Hypocreales	10	0.00121396	0.00107949	0.000341365	Fungi
9732b108cc5d0b965f159a3310536dd7	Chaetothyriales	1	0.007098035	NA	NA	Fungi
5e897b2de4c80ebd6c2c31627a34e118	Chaetothyriales	2	0.007092375	0.008210429	0.00580565	Fungi
c1eeb4e2bb2597516056fdd9e3682919	Pleosporales	5	0.004364026	0.004794622	0.00214422	Fungi
4eb25545b04983fbd0153df555d2618d	Pleosporales	8	0.002596437	0.002491726	0.000880958	Fungi
fca5d20dee77b661e32aa5eca713e5d1	Chaetothyriales	14	0.001131511	0.001091689	0.000291766	Fungi
824cc082c4851497bf9c7fe24383f330	Hypocreales	6	0.003806276	0.00383367	0.001565089	Fungi
cd454433755c00d8df0f77d7910a8696	Helotiales	2	0.007017811	0.008369871	0.005918392	Fungi
d7c75f30913714384e3e6deaaa7e3537	Chaetothyriales	1	0.005773666	NA	NA	Fungi
de1d577ae061f46941c61751b72dc51b	Hypocreales	8	0.002705166	0.003791594	0.001340531	Fungi
16c2baac422cbde102def00550a4a67a	Chaetothyriales	1	0.010076957	NA	NA	Fungi
b312d6187dfda81ed3f7468c7b1ff2b6	Chaetothyriales	2	0.00418527	0.00513445	0.003630604	Fungi
ec8e1ae2476e12712f85892cdf2a8c78	Xylariales	4	0.00469319	0.009112357	0.004556178	Fungi
f7cb6f3717d5f47028081d454f557574	Chaetothyriales	8	0.002093484	0.001166109	0.000412282	Fungi
ebb53ea136e2569d2517834432d3f8a2	Pleosporales	17	0.001253351	0.002037529	0.000494173	Fungi
b7d5a320e885d5b66670f4dbd707befb	Helotiales	8	0.004570765	0.008570094	0.003029986	Fungi
2c69f35b74317530e9bb3d179c2c503d	Chaetothyriales	9	0.003145203	0.004181277	0.001393759	Fungi
0fc1e59f7c2141a4c8efdf2c843b60cc	Pleosporales	11	0.001557467	0.002469892	0.0007447	Fungi
084257499f03870b66bb7d56286d9262	Pleosporales	9	0.004463757	0.003109048	0.001036349	Fungi
1e1cc68a9ef6220a070653627ebaa5ff	Chaetothyriales	2	0.010297509	0.006850074	0.004843734	Fungi
79bb61b7cf37a53463c39bb204ba391f	Pleosporales	3	0.004554504	0.005788494	0.003341989	Fungi
0b65bfbb443e54dad052ec82953e99c6	Pleosporales	8	0.001598839	0.002302748	0.000814144	Fungi
6e0ac8f5257fe37064ca3466ea807224	Helotiales	6	0.001889689	0.003228575	0.00131806	Fungi
0cd0be30a7346c0acc3aabd6f241fbed	Helotiales	1	0.012584877	NA	NA	Fungi
a2d0df86218f69bdf65bbc23246b2cd6	Pleosporales	17	0.001712246	0.001827976	0.000443349	Fungi
c22dd2b34f94c2e25adaa4cc7ab2eb6c	Pleosporales	10	0.000891567	0.000862564	0.000272767	Fungi
f5388270565599aeed643a5cbfc8f83f	Chaetothyriales	11	0.002183822	0.00210007	0.000633195	Fungi
993a11db71484f6d7d6c4ce9d957401e	Chaetothyriales	5	0.003790294	0.003204418	0.00143306	Fungi
6382aa9360ac861d050774a926a914dd	Helotiales	5	0.002010918	0.00225523	0.00100857	Fungi
