FeatureID	Domain	Phylum	Class	Order	Order_mod	Family	Genus	Species	confidence	core
376b21f42647321fe8e354b216bcc5a2	d__Bacteria	p__Chloroflexi	0.866697919	unassigned	non-core					
37c35b0580b3798236b02c57068e9f15	d__Bacteria	p__Chloroflexi	0.998139913	unassigned	non-core					
382dc024bb6db52a940a5525edb10fbd	d__Bacteria	p__Chloroflexi	0.960477361	unassigned	non-core					
38935ac6af33afc4cb205526f60a8eb0	d__Bacteria	p__Chloroflexi	0.984164076	unassigned	non-core					
38bbb3539069459c2f419c4b15014f96	d__Bacteria	p__Chloroflexi	0.9875372	unassigned	non-core					
38ed2735ac454a4ff80b495bf64280fc	d__Bacteria	p__Chloroflexi	0.977947626	unassigned	non-core					
392090f7cbab95d94ab0c71e258f395d	d__Bacteria	p__Chloroflexi	0.968587297	unassigned	non-core					
3921583e7a51d833f367da3ed6bf00ae	d__Bacteria	p__Actinobacteriota	0.993822774	unassigned	non-core					
396630733252ed829f0ad91b8403ee22	d__Bacteria	p__Chloroflexi	0.959803286	unassigned	non-core					
398ccbf17bb722083ca543afb5ab06f1	d__Bacteria	p__Chloroflexi	0.981358754	unassigned	non-core					
39a350fb742fc87f8b7e441199d58f69	d__Bacteria	p__Chloroflexi	0.987300843	unassigned	non-core					
39d2a77effd4b95878ddbca5f1ae0b39	d__Bacteria	p__Chloroflexi	0.979781445	unassigned	non-core					
39d910398d68c8ef0ae0615497c0306f	d__Bacteria	p__Chloroflexi	0.996200211	unassigned	non-core					
3a106826ebd9bf75181e1101bec8c1e7	d__Bacteria	p__Proteobacteria	0.719842179	unassigned	non-core					
3a48422b79e98d33fefb881337bade13	d__Bacteria	p__Chloroflexi	0.978793611	unassigned	non-core					
3a69f39e25fa4841e981873df3b8f21f	d__Bacteria	p__Actinobacteriota	0.999999071	unassigned	non-core					
3a927458b3feae087842fdaf355ff021	d__Bacteria	p__Chloroflexi	0.977754225	unassigned	non-core					
3a93fd5e0383157928e4a22b6a264416	d__Bacteria	p__Chloroflexi	0.994003664	unassigned	non-core					
3ab31364f0b90de150cc5ae085a6714a	d__Bacteria	p__Chloroflexi	0.955982382	unassigned	non-core					
3aea3ddda0f14dc5133445248c7b34ab	d__Bacteria	p__Chloroflexi	0.915836616	unassigned	non-core					
3b336ddb5b2c9e4c7b58320fe77c100b	d__Bacteria	p__Chloroflexi	0.985094359	unassigned	non-core					
3bd22d431afef34959b0eae8cf8d30f9	d__Bacteria	p__Chloroflexi	0.992328696	unassigned	non-core					
3bebd595d82b7be6ffcd7dedcc761532	d__Bacteria	p__Chloroflexi	0.948283914	unassigned	non-core					
3c224260c3659c3786ab9e1f1d5959b3	d__Bacteria	p__Chloroflexi	0.968107757	unassigned	non-core					
3cf8042f50b474f0378e44882ad1a2e6	d__Bacteria	p__Chloroflexi	0.992245801	unassigned	non-core					
3cfd42f05ead5fe3a1dc3975908a1ccd	d__Bacteria	p__Chloroflexi	0.925167987	unassigned	non-core					
3d76a199a57557fcd2135ffe55ccd631	d__Bacteria	p__Chloroflexi	0.986371223	unassigned	non-core					
3e414b62eb68870eee4cc04a6a81c403	d__Bacteria	p__Patescibacteria	0.762059477	unassigned	non-core					
3e5f839a1dc17a8a896a5afaa797c406	d__Bacteria	p__Chloroflexi	0.985427638	unassigned	non-core					
3e8188bdee0d72db079826dda3c27d48	d__Bacteria	p__Chloroflexi	0.989416475	unassigned	non-core					
3f1150ee9dcb1b11305d7fa3d276cbc6	d__Bacteria	p__Chloroflexi	0.959119966	unassigned	non-core					
3f3fd2edee53779eee014623d75a626f	d__Bacteria	p__Chloroflexi	0.96944124	unassigned	non-core					
3f7ae281e3888f7d13bb64c254ae826e	d__Bacteria	p__Chloroflexi	0.990262732	unassigned	non-core					
3f9927740726693922d23cd516dce0a7	d__Bacteria	p__Chloroflexi	0.973051838	unassigned	non-core					
3f9f08c2c698868c6a46a1c1a3b7a19e	d__Bacteria	p__Chloroflexi	0.972990737	unassigned	non-core					
3fa1a69dd8b79550143e69aefda8b451	d__Bacteria	p__Chloroflexi	0.991866197	unassigned	non-core					
3fe4dda71e50d9014c4afd51dba45b8f	d__Bacteria	p__Chloroflexi	0.935473276	unassigned	non-core					
40c77c2e42fbd97e5b91a444a2991643	d__Bacteria	p__Chloroflexi	0.932434973	unassigned	non-core					
40cccc300667cf75dd37d9156a954b71	d__Bacteria	p__Chloroflexi	0.983807882	unassigned	non-core					
412a6fc3bdc85157871a30232c5c0c64	d__Bacteria	p__Chloroflexi	0.957347892	unassigned	non-core					
41c2def277e1bba5bd3e9343dec157d3	d__Bacteria	p__Chloroflexi	0.953998469	unassigned	non-core					
42183c0e7718ad12de73a92d1585cc37	d__Bacteria	p__Patescibacteria	0.774861449	unassigned	non-core					
422c8f535230ecbdc1706b3806cd1751	d__Bacteria	p__Chloroflexi	0.816562111	unassigned	non-core					
445583e83de3af5eb2525689659ecd69	d__Bacteria	p__Chloroflexi	0.944501949	unassigned	non-core					
4577c9ecc1bc196f9e109da59078cd90	d__Bacteria	p__Chloroflexi	0.988959185	unassigned	non-core					
458898d2d3440faf80841cbc4cb715b7	d__Bacteria	p__Chloroflexi	0.981460452	unassigned	non-core					
45c079dbe34a2ab9c9c01d68fa382eb4	d__Bacteria	p__Chloroflexi	0.992144141	unassigned	non-core					
45cfe4ee82ff2e7280622975076c366e	d__Bacteria	p__Actinobacteriota	0.999999254	unassigned	non-core					
45ec6cd65e956876f37858d6221d0267	d__Bacteria	p__Chloroflexi	0.988771867	unassigned	non-core					
45f32273bb7592eaa3ec909671770803	d__Bacteria	p__Chloroflexi	0.982386372	unassigned	non-core					
4603247528f53010b63708f74c0de30d	d__Bacteria	p__Chloroflexi	0.974352017	unassigned	non-core					
4607978b16bd988152d0a94242af00f1	d__Bacteria	p__Chloroflexi	0.983609609	unassigned	non-core					
461363728a8e00b7b194a20e6ce70756	d__Bacteria	p__Chloroflexi	0.987719889	unassigned	non-core					
466051394d29367f5473e6f1f985a2b6	d__Bacteria	p__Chloroflexi	0.964049111	unassigned	non-core					
46ff97bf89d11bcf9ae0214d6ab2c9e1	d__Bacteria	p__Actinobacteriota	0.959996749	unassigned	non-core					
473e64f4145a94e8f09a59852071f159	d__Bacteria	p__Chloroflexi	0.982412978	unassigned	non-core					
4750e3de96792edb0dba21b615cd22ab	d__Bacteria	p__Chloroflexi	0.993781702	unassigned	non-core					
47716794978cd9800d72fe42471deee3	d__Bacteria	p__Chloroflexi	0.92589707	unassigned	non-core					
4772a36b24b4b518465989cecc89a32b	d__Bacteria	p__Chloroflexi	0.986027497	unassigned	non-core					
4777aef4902865e13ed059770f963e47	d__Bacteria	p__Chloroflexi	0.981637544	unassigned	non-core					
47e76e8a341ebb38920bcc5b199990a9	d__Bacteria	p__Chloroflexi	0.961543067	unassigned	non-core					
483be72dc15ed91fac64c3719a579662	d__Bacteria	p__Chloroflexi	0.979221585	unassigned	non-core					
484c538cc14863c9eee92a748c9d8adf	d__Bacteria	p__Chloroflexi	0.974393063	unassigned	non-core					
484ed9e6928444aebc76d63cb5b6fb7c	d__Bacteria	p__Chloroflexi	0.955618125	unassigned	non-core					
487511e079ca2185822452882d674ae2	d__Bacteria	p__Patescibacteria	0.721069586	unassigned	non-core					
4899820e6181cd20e52f796aeac81691	d__Bacteria	p__Chloroflexi	0.977309801	unassigned	non-core					
48ca95e5ef7ca26f3ef427100d174290	d__Bacteria	p__Chloroflexi	0.972876558	unassigned	non-core					
48dfc5ad1f133396b372b9a6b0d29472	d__Bacteria	p__Chloroflexi	0.914838059	unassigned	non-core					
490683371ee9ef02bc3c8010e27a93d2	d__Bacteria	p__Chloroflexi	0.98531636	unassigned	non-core					
4963b140e48739cab03f8a294530b63d	d__Bacteria	p__Chloroflexi	0.984584598	unassigned	non-core					
498c36d380a6862818823571fd25b511	d__Bacteria	p__Chloroflexi	0.968540724	unassigned	non-core					
49d767d5389785c34858ff1ec127daac	d__Bacteria	p__Chloroflexi	0.982565193	unassigned	non-core					
4a7e920a723969ed8ad0eef45a7bc97b	d__Bacteria	p__Proteobacteria	0.753649116	unassigned	non-core					
4a89f9fe4b491b0afb49dcf35929c398	d__Bacteria	p__Chloroflexi	0.95836661	unassigned	non-core					
4a8e900957b5506adcf7df3310781d19	d__Bacteria	p__Chloroflexi	0.956236506	unassigned	non-core					
4aafdfc9023fb965471b6a25ee0c8331	d__Bacteria	p__Chloroflexi	0.98559932	unassigned	non-core					
4b17d66db8f297c2b3fe774e5e9c5a78	d__Bacteria	p__Actinobacteriota	0.997379936	unassigned	non-core					
4b5574d6ab9eb48cb2bf01d2605943e4	d__Bacteria	p__Chloroflexi	0.948486435	unassigned	non-core					
4bd36a48b49838e3752e3279b5e79165	d__Bacteria	p__Chloroflexi	0.940892268	unassigned	non-core					
4bf70468d821886a356a9c21ae15294d	d__Bacteria	p__Gemmatimonadota	0.892574683	unassigned	non-core					
4c2ef4d8b14d95b49b1883325e074f24	d__Bacteria	p__Chloroflexi	0.996003542	unassigned	non-core					
4c66571e3b56a75aa9d9dd32826e4b62	d__Bacteria	p__Chloroflexi	0.944885105	unassigned	non-core					
4cbee8a92301ba43bce4b4a370bc97c0	d__Bacteria	p__Chloroflexi	0.955695562	unassigned	non-core					
4cd8116eb36a96451072b7d5c5b86f58	d__Bacteria	p__Chloroflexi	0.929080035	unassigned	non-core					
4d374b7a8f2bc9e4d45185af8f38f93e	d__Bacteria	p__Chloroflexi	0.973573246	unassigned	non-core					
4dad839eb25bd0485f9914d06aa34696	d__Bacteria	p__Chloroflexi	0.941371184	unassigned	non-core					
4e0154313c96d77b6780dd02d533c418	d__Bacteria	p__Chloroflexi	0.984675346	unassigned	non-core					
4e6b87dee0629ab1b5510f2e1235696c	d__Bacteria	p__Chloroflexi	0.936632929	unassigned	non-core					
4eb0fa774ef7be284f284c66ceeb80cf	d__Bacteria	p__Chloroflexi	0.987923696	unassigned	non-core					
4ed7ab0025fc8c14f3fa2b8565bad10c	d__Bacteria	p__Chloroflexi	0.952734649	unassigned	non-core					
4f3458b519a22759e947c27923dcccd5	d__Bacteria	p__Chloroflexi	0.986263182	unassigned	non-core					
4f5456944f34f1d93c1a283ccf98cac7	d__Bacteria	p__Actinobacteriota	0.999999372	unassigned	non-core					
4f67a8d18e7acfbdd55bb4ff39afd667	d__Bacteria	p__Chloroflexi	0.955488088	unassigned	non-core					
4f68e3f9e7522eacd74f2b2f72e9a3f3	d__Bacteria	p__Chloroflexi	0.984710306	unassigned	non-core					
4f8894309ecde5a38254709ee06d6af3	d__Bacteria	p__Chloroflexi	0.947118802	unassigned	non-core					
4fdc0a3fb17754ced13d2af7bbf8648d	d__Bacteria	p__Chloroflexi	0.98593901	unassigned	non-core					
5015919202d6bff9a4639a712cfe6afc	d__Bacteria	p__Chloroflexi	0.980548767	unassigned	non-core					
503a546d06fd196ed7a744d2454b23a0	d__Bacteria	p__Chloroflexi	0.969348301	unassigned	non-core					
505176855b326522b5d2462df3eaa7a6	d__Bacteria	p__Chloroflexi	0.952740713	unassigned	non-core					
50b59f90cb17da6d11cf2ff5048ff343	d__Bacteria	p__Chloroflexi	0.966976508	unassigned	non-core					
5129d97c64b8f91a8888805a47e7d716	d__Bacteria	p__Chloroflexi	0.983031768	unassigned	non-core					
513be3b1d4ccd38b8f2df9465c7f8455	d__Bacteria	p__Chloroflexi	0.989831352	unassigned	non-core					
5162d6ff68a278cc848f8b34932f4949	d__Bacteria	p__Chloroflexi	0.938921147	unassigned	non-core					
5174ef47021ff90ffa878e667535e2a9	d__Bacteria	p__Chloroflexi	0.934440309	unassigned	non-core					
51eac9f862b89b4d78dc9bbd64ef8368	d__Bacteria	p__Planctomycetota	0.99433477	unassigned	non-core					
52af6bb8a65739f1bd1dd5f7d1c78d90	d__Bacteria	p__Chloroflexi	0.920764392	unassigned	non-core					
52b8132808f0cd82949884c6cefa989e	d__Bacteria	p__Chloroflexi	0.952485434	unassigned	non-core					
52bbc97cfc89b453ee5387c58d3ad7a1	d__Bacteria	p__Chloroflexi	0.99541121	unassigned	non-core					
52f8b5aa904374d4f3ee512db29ed66f	d__Bacteria	p__Chloroflexi	0.972659673	unassigned	non-core					
534120d9ff1abcb744c6a4829f695c12	d__Bacteria	p__Chloroflexi	0.974638465	unassigned	non-core					
53555c5d1cd67cd7ce61c3b29263fae1	d__Bacteria	p__Proteobacteria	0.718661711	unassigned	non-core					
53995b5d344d4d73d3200652ab2de261	d__Bacteria	p__Chloroflexi	0.982103864	unassigned	non-core					
5413e589ffea8ed422ff6feba9eae823	d__Bacteria	p__Chloroflexi	0.925101269	unassigned	non-core					
54677a0555ad98131643dba8f9b0a7c5	d__Bacteria	p__Bdellovibrionota	0.700742161	unassigned	non-core					
5480335b9f79c2d19bb7bd58b9a98641	d__Bacteria	p__Chloroflexi	0.983211792	unassigned	non-core					
549b02c9a2c23082f3bbf65eff3259c6	d__Bacteria	p__Chloroflexi	0.944373433	unassigned	non-core					
54a94002dd1c0ee9b4c3fabf3b1cdb26	d__Bacteria	p__Chloroflexi	0.965277519	unassigned	non-core					
55027b2afbcfa7e2fa485136a3e10eba	d__Bacteria	p__Chloroflexi	0.97691259	unassigned	non-core					
55741d7c2f1c8d785c879bba056e731c	d__Bacteria	p__Chloroflexi	0.970307146	unassigned	non-core					
5581e70713c56a54bea441028d4724ec	d__Bacteria	p__Chloroflexi	0.974817688	unassigned	non-core					
55dd79404e4a85d900367e6ec5958ac8	d__Bacteria	p__Chloroflexi	0.957114326	unassigned	non-core					
55e4621c5f8dacd97b5db86df2fdc490	d__Bacteria	p__Chloroflexi	0.989764458	unassigned	non-core					
5621443aef96aff972c20e74c4995972	d__Bacteria	p__Chloroflexi	0.969938805	unassigned	non-core					
565a805183e0e195187521cfb5aac865	d__Bacteria	p__Chloroflexi	0.961266783	unassigned	non-core					
565cb7a804b84177f482ffb61b6133d3	d__Bacteria	p__Chloroflexi	0.969125657	unassigned	non-core					
5689ee4cd486bce56ee6f286fe5d5aae	d__Bacteria	p__Chloroflexi	0.95675738	unassigned	non-core					
56b1fa748a3f2b0c63f464e16a5680fc	d__Bacteria	p__Chloroflexi	0.988010916	unassigned	non-core					
5756750837f75bd2479aa920d3d7b158	d__Bacteria	p__Chloroflexi	0.97121009	unassigned	non-core					
5778fc3ba5ba6a636e98c311ae860486	d__Bacteria	p__Chloroflexi	0.98733637	unassigned	non-core					
57b05e080c974b6032510bbd04516b1f	d__Bacteria	p__Chloroflexi	0.93511783	unassigned	non-core					
57b371b174e79f04cdac610f8c9a40cc	d__Bacteria	p__Chloroflexi	0.831829497	unassigned	non-core					
57d6e1eb014197fa55d1d52fbaee42ae	d__Bacteria	p__Chloroflexi	0.98410991	unassigned	non-core					
57dfc56fe876941c9a4506576f091448	d__Bacteria	p__Chloroflexi	0.972000768	unassigned	non-core					
57e2d91e8182b2e2f074da409a784ef3	d__Bacteria	p__Chloroflexi	0.962578224	unassigned	non-core					
58081731e1fff657a08b6f3f98f892b0	d__Bacteria	p__Chloroflexi	0.973563861	unassigned	non-core					
5892b0aa2577011e13af569694a9d5ea	d__Bacteria	p__Chloroflexi	0.980053891	unassigned	non-core					
58e27cd0fd55fd26a83f725c27d4fac1	d__Bacteria	p__Chloroflexi	0.983246527	unassigned	non-core					
597c30c3a8be47e9549c45f1ae8414f1	d__Bacteria	p__Chloroflexi	0.961087307	unassigned	non-core					
598a818c57af7f3b16c96d50e1c93737	d__Bacteria	p__Chloroflexi	0.990549211	unassigned	non-core					
59e4588eb93d3c561eae756eb2832d64	d__Bacteria	p__Chloroflexi	0.956954466	unassigned	non-core					
5ae671c71a87b0fed64db78b41d0c901	d__Bacteria	p__Chloroflexi	0.981533516	unassigned	non-core					
5afa0a17614e76979410acaaa5777552	d__Bacteria	p__Chloroflexi	0.938993063	unassigned	non-core					
5b6c6f22bcc08a5591c99181d93f5fc4	d__Bacteria	p__Chloroflexi	0.986069136	unassigned	non-core					
5b75238fc9ffa7f5b147ba7209274de5	d__Bacteria	p__Chloroflexi	0.979863024	unassigned	non-core					
5b993b6601fe03524b39c780b047ba3e	d__Bacteria	p__Chloroflexi	0.991198769	unassigned	non-core					
5c9417543d2718ba05a3f8a2b81a5cde	d__Bacteria	p__Chloroflexi	0.94730779	unassigned	non-core					
5ca2a621ab31f5dbc9b99508139b2811	d__Bacteria	p__Chloroflexi	0.969052816	unassigned	non-core					
5cea28a02b040b7e2408d12ebc0a4b18	d__Bacteria	p__Chloroflexi	0.993011431	unassigned	non-core					
5cfa6da8e11b27882a5c53d90e4c3c0c	d__Bacteria	p__Bacteroidota	0.817841728	unassigned	non-core					
5d21336c2788dac5c0b3adb53cbeed7a	d__Bacteria	p__Chloroflexi	0.997816546	unassigned	non-core					
5d69105e1a54aece167e532e0096c2dc	d__Bacteria	p__Chloroflexi	0.969296633	unassigned	non-core					
5d84367fc536456f35a7aee181a38658	d__Bacteria	p__Chloroflexi	0.978341862	unassigned	non-core					
5db537d243d2391bb52c274503be3b42	d__Bacteria	p__Chloroflexi	0.98088843	unassigned	non-core					
5ddc1097e2c397d9547868fe36fa9f6c	d__Bacteria	p__Chloroflexi	0.932362539	unassigned	non-core					
5e22db340223369304ded17a1c18d2e9	d__Bacteria	p__Chloroflexi	0.985777949	unassigned	non-core					
5e69c7262ef4694152d07ac9126b3ed5	d__Bacteria	p__Myxococcota	0.736961337	unassigned	non-core					
5ed1609dda93ccdac3af66d84ef9d1dd	d__Bacteria	p__Chloroflexi	0.982355001	unassigned	non-core					
5f0904c721a4343cedc480dfd3d117a6	d__Bacteria	p__Patescibacteria	0.779221512	unassigned	non-core					
5f45489de74b4882018c41a1698066c4	d__Bacteria	p__Planctomycetota	0.992995962	unassigned	non-core					
5f5206ef2ceee1ef4d777ee873b2d9bd	d__Bacteria	p__Chloroflexi	0.955535589	unassigned	non-core					
5f74e32f14954424f6ba2b291a18499f	d__Bacteria	p__Chloroflexi	0.988987347	unassigned	non-core					
5f945f2476053207b8be1bba2710d4aa	d__Bacteria	p__Actinobacteriota	0.99436037	unassigned	non-core					
5fcbf56916d180fa03c9eebff072aca9	d__Bacteria	p__Chloroflexi	0.99543244	unassigned	non-core					
6046f62cd0b0bd43753b2ed97b6fb110	d__Bacteria	p__Chloroflexi	0.96538873	unassigned	non-core					
604844428cba017d777cb0f904c501e4	d__Bacteria	p__Chloroflexi	0.950351371	unassigned	non-core					
60a34de7a5dae1e341167d9086941de4	d__Bacteria	p__Chloroflexi	0.979812656	unassigned	non-core					
60e5b98b37a4c98ba5994ad38a710c5c	d__Bacteria	p__Patescibacteria	0.920226343	unassigned	non-core					
611dfe2392ee536181ff66465864a8a4	d__Bacteria	p__Chloroflexi	0.988453052	unassigned	non-core					
6121073701b90ef8e5cb69df23e06552	d__Bacteria	p__Chloroflexi	0.821335222	unassigned	non-core					
612f64298d386583ad3a7c78d6a320fa	d__Bacteria	p__Patescibacteria	0.756052087	unassigned	non-core					
6209b756724d29644be29563ca78ee0b	d__Bacteria	p__Actinobacteriota	0.99003228	unassigned	non-core					
623148af45b880bf047e60def82c41b9	d__Bacteria	p__Chloroflexi	0.980733646	unassigned	non-core					
62d1700fd647d0da55507734a3568f81	d__Bacteria	p__Chloroflexi	0.981986453	unassigned	non-core					
62f20013cd42d3aa19fcdf815634c6e2	d__Bacteria	p__Patescibacteria	0.701593033	unassigned	non-core					
636878a5fc571124f20a2653645aeecc	d__Bacteria	p__Chloroflexi	0.963915338	unassigned	non-core					
63f3083bc9c1b1c7a9049f0646516c1a	d__Bacteria	p__Chloroflexi	0.941603849	unassigned	non-core					
64682f8ba721c4cb04566ef5496b099c	d__Bacteria	p__Verrucomicrobiota	0.715207573	unassigned	non-core					
64850d051d39f9cae0f0e801fc9e0a05	d__Bacteria	p__Chloroflexi	0.977360425	unassigned	non-core					
654e20e5ec642bf0e16675bd3211c130	d__Bacteria	p__Chloroflexi	0.991661774	unassigned	non-core					
6550dfc33106bd50ba6983a94e6661df	d__Bacteria	p__Patescibacteria	0.807577431	unassigned	non-core					
65780700b2fa178ef89feaa6ab8e1258	d__Bacteria	p__Chloroflexi	0.983717593	unassigned	non-core					
663264e379e67970827ae7b6b5cdbd83	d__Bacteria	p__Chloroflexi	0.916745904	unassigned	non-core					
666b0ea34d4d2c25fbd4bebb1d8b7e2e	d__Bacteria	p__Chloroflexi	0.941870647	unassigned	non-core					
667fcd2499035d5856e5d6617a8168ce	d__Bacteria	p__Proteobacteria	0.710902342	unassigned	non-core					
6680074b2b70b5ac631b04f393278f07	d__Bacteria	p__Chloroflexi	0.988047288	unassigned	non-core					
66a7b1c1e4539a33c23d4e63d7b5f061	d__Bacteria	p__Chloroflexi	0.973480485	unassigned	non-core					
67021f5f4112b4e922669fd9eb3c3cb9	d__Bacteria	p__Chloroflexi	0.990476866	unassigned	non-core					
6704910dac9c7690f222fc9602361bf7	d__Bacteria	p__Actinobacteriota	0.99999946	unassigned	non-core					
672ad69a7ddb0a31525500b70c598c9d	d__Bacteria	p__Patescibacteria	0.712362522	unassigned	non-core					
672fd1cc814feacd12456c99afa075ad	d__Bacteria	p__Chloroflexi	0.969043847	unassigned	non-core					
679cc1bbb1ed009bc694b8b37cddc073	d__Bacteria	p__Chloroflexi	0.964756874	unassigned	non-core					
67c63c1bc4f5d0ebd5e2dc5dfdd2958b	d__Bacteria	p__Chloroflexi	0.993320776	unassigned	non-core					
683736bdbbd2ee57ebf69cf168ebe54a	d__Bacteria	p__Chloroflexi	0.973428821	unassigned	non-core					
6846feec269c4aea97a4ab54622a537c	d__Bacteria	p__Proteobacteria	0.918759173	unassigned	non-core					
68efe11c1d4656f24664ba39d1bb4e20	d__Bacteria	p__Chloroflexi	0.988541054	unassigned	non-core					
69266d0df4563f4f2b8a0a129a2ff05b	d__Bacteria	p__Chloroflexi	0.987499361	unassigned	non-core					
6930bf416ec206ecd03f1c47d07797a1	d__Bacteria	p__Chloroflexi	0.919597496	unassigned	non-core					
69c8f798158507975a7a07dbf214f7b0	d__Bacteria	p__Chloroflexi	0.996395803	unassigned	non-core					
69e50de6bcbb264e67d585c3cd9e0e9e	d__Bacteria	p__Patescibacteria	0.771957143	unassigned	non-core					
69fed573120f1505f761ff3a8449ea0f	d__Bacteria	p__Chloroflexi	0.991840919	unassigned	non-core					
6a2e78430b04534bcd9bdb57799e7562	d__Bacteria	p__Chloroflexi	0.988836291	unassigned	non-core					
6a4507d25966c06388faefa466e878d4	d__Bacteria	p__Chloroflexi	0.991457282	unassigned	non-core					
6a8785ac5e9098448cda9758d8dc4f7a	d__Bacteria	p__Chloroflexi	0.996178759	unassigned	non-core					
6ab43728602c9312c427e2c646793dc8	d__Bacteria	p__Actinobacteriota	0.999998393	unassigned	non-core					
6aee1d35b69fdbd4cb5b99149b3dc8b8	d__Bacteria	p__Chloroflexi	0.96112103	unassigned	non-core					
6b54c7d9c06f2b5498e7ffb7afccbc71	d__Bacteria	p__Chloroflexi	0.984882617	unassigned	non-core					
6b62232f2de4a2b3b36f98a1e5e34cdc	d__Bacteria	p__Chloroflexi	0.97961636	unassigned	non-core					
6b77ce369e61d27588e42011d5924f89	d__Bacteria	p__Chloroflexi	0.934614864	unassigned	non-core					
6bf10d3813c81e74a5f8af392dc78266	d__Bacteria	p__Chloroflexi	0.923711918	unassigned	non-core					
6c41109ffe7b16cd5d043478e1e33d33	d__Bacteria	p__Chloroflexi	0.93476179	unassigned	non-core					
6c4f113b124d0ad952b43aa992ee55f7	d__Bacteria	p__Chloroflexi	0.956202981	unassigned	non-core					
6c5e683b3f3ba5e9a8d5abd9c9d66d9d	d__Bacteria	p__Planctomycetota	0.994198084	unassigned	non-core					
6c743c8f1266968a6028df5b964af3cc	d__Bacteria	p__Chloroflexi	0.980414454	unassigned	non-core					
6cf8dcdb71008c0056134c30c5283576	d__Bacteria	p__Chloroflexi	0.980938708	unassigned	non-core					
6d36d51a2654ead8bd4e695f87eeda19	d__Bacteria	p__Chloroflexi	0.950885028	unassigned	non-core					
6d46983ae4c584b532cdbc56045de50e	d__Bacteria	p__Chloroflexi	0.973335353	unassigned	non-core					
6d4b7a734ac2559c219e84ee17fa298c	d__Bacteria	p__Proteobacteria	0.946179365	unassigned	non-core					
6e8305a42e23dffeaab186c63e4ca873	d__Bacteria	p__Actinobacteriota	0.9999995	unassigned	non-core					
6ea0d65cb92243c61d5ba33db62f73b8	d__Bacteria	p__Chloroflexi	0.958616988	unassigned	non-core					
6eb484ab61cd71e4b9ebb8827e82530c	d__Bacteria	p__Chloroflexi	0.988934215	unassigned	non-core					
6ec5d52a08fb0aed00f070316259d2f0	d__Bacteria	p__Chloroflexi	0.97350819	unassigned	non-core					
6eca9a255d1c4e455ce5bf98573ba0f3	d__Bacteria	p__Patescibacteria	0.974193655	unassigned	non-core					
6eed3ea0bacd3d7d53c690618c5cb5ee	d__Bacteria	p__Chloroflexi	0.975060782	unassigned	non-core					
6f65198098f5f8c294a6bcec563bdb52	d__Bacteria	p__Chloroflexi	0.961757086	unassigned	non-core					
6f7b3ef456212174c9f4fa6f43eb172c	d__Bacteria	p__Chloroflexi	0.965069113	unassigned	non-core					
6fcf46afc6d727f06e3b88521bf5bfdd	d__Bacteria	p__Chloroflexi	0.982254081	unassigned	non-core					
6fd202d93a39c063ba67dc4332c8b86c	d__Bacteria	p__Chloroflexi	0.97464274	unassigned	non-core					
6ff17e83fce2ed6f8a74a91d2c9c61af	d__Bacteria	p__Chloroflexi	0.960055907	unassigned	non-core					
7021f19d690e95b08f9e8013a2662b2c	d__Bacteria	p__Chloroflexi	0.985854464	unassigned	non-core					
705b6d580e94ef5e7ad989d7735c8359	d__Bacteria	p__Chloroflexi	0.987002435	unassigned	non-core					
70f031c4ebff9f0369ca261a0f0b426e	d__Bacteria	p__Proteobacteria	0.814271065	unassigned	non-core					
71451048b86b38a19e82a2d63823094e	d__Bacteria	p__Chloroflexi	0.958724067	unassigned	non-core					
7236056dbb644645352b52d726921af6	d__Bacteria	p__Chloroflexi	0.990169406	unassigned	non-core					
727ca8a208e860631e2cb9021663ed58	d__Bacteria	p__Chloroflexi	0.990712687	unassigned	non-core					
743697c4dc63b4078c5ae2c4f858077c	d__Bacteria	p__Chloroflexi	0.964761366	unassigned	non-core					
746f68515612b238b3954ef866b6d10e	d__Bacteria	p__Chloroflexi	0.95963259	unassigned	non-core					
74c0e889f5100516da3fd44b252aeacb	d__Bacteria	p__Chloroflexi	0.850286562	unassigned	non-core					
74e0aadd5747f00013ec3752b2ae26fa	d__Bacteria	p__Chloroflexi	0.97760946	unassigned	non-core					
7509fdde2c385591867b6c3d5829be33	d__Bacteria	p__Chloroflexi	0.988131762	unassigned	non-core					
750d1ff4a6b360c68092b328a4cb5846	d__Bacteria	p__Chloroflexi	0.940230576	unassigned	non-core					
750d2ddf154211ecd672b364f5dd7227	d__Bacteria	p__Chloroflexi	0.971095798	unassigned	non-core					
7572cdea8b7a2f9b00be9e0740b81559	d__Bacteria	p__Chloroflexi	0.994807708	unassigned	non-core					
75b77b6fde816044b84fd3fc65f09b1a	d__Bacteria	p__Chloroflexi	0.987584212	unassigned	non-core					
75dfd4cdf804012f947cd2de91cb5f4d	d__Bacteria	p__Chloroflexi	0.956002462	unassigned	non-core					
761241e3ebf6543ca4aa84b7efcc2e8f	d__Bacteria	p__Chloroflexi	0.98062391	unassigned	non-core					
764aaa1069ddc2cd583aecab017a4d2c	d__Bacteria	p__Chloroflexi	0.934709296	unassigned	non-core					
76adb6b3fed8a3865284fb09963b8e6d	d__Bacteria	p__Chloroflexi	0.977355936	unassigned	non-core					
76bb824922ddb5860caecafbad121496	d__Bacteria	p__Chloroflexi	0.96531822	unassigned	non-core					
