FeatureID	Taxon	Confidence
fe326bb957eace1806f2bcd7b3b8a1f9	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae	0.999658142
97fecbafaeeb0a519b212d2b831a35bf	d__Eukaryota	1
6ec622a6f6e2b0625f4f6bc35a188b2f	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Dictyosphaerium_sp.	0.999739234
a1151c46f7ff1ec85d3ffedc99dd57b5	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Monocystis; s__Monocystis_agilis	0.974841443
2b9f2e8959701ee5a87355798734c8b5	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Marasmiaceae; g__Marasmiaceae; s__uncultured_fungus	0.912860199
6cb635e1bfc1b661102b2424af5bd970	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales	0.93182581
47653c47aae7786710d86efabb9e84f0	d__Eukaryota; p__Holozoa; c__Ichthyosporea; o__Pseudoperkinsidae; f__Pseudoperkinsidae; g__Anurofeca; s__Anurofeca_sp.	0.999566624
d75eb69f7b7d570c3d9f3ce7eab48243	d__Eukaryota; p__Klebsormidiophyceae; c__Klebsormidiophyceae; o__Klebsormidiophyceae; f__Klebsormidiophyceae; g__Klebsormidiophyceae	0.999884982
71ee623fa8399a22eb03d51cda8235b9	d__Eukaryota; p__Nematozoa; c__Enoplea; o__Dorylaimia; f__Dorylaimida; g__Dorylaimida; s__Eudorylaimus_carteri	0.999864298
97e8ca7e988b2cd550eaa0874293672c	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Monocystis; s__Monocystis_agilis	1
fd939a42107a54f38bb3a7bee5715e0a	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.999433442
8e56a80d87bd69f005e9cd95eeed7d26	d__Eukaryota; p__SAR; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Labyrinthulomycetes; g__Sorodiplophrys; s__Sorodiplophrys_stercorea	0.996684421
fa4b5f57f0ca89409ed6c6fb97440de7	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11; s__uncultured_eukaryote	0.952359667
98772ae99cfe281f68c8dbd703fd4275	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Chlorella_sp.	0.741047846
d5368c118c4c164ac59e746a4c212a88	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari; g__Acari; s__Liacarus_coracinus	0.892366166
a98f70334e58dd5f69742bc946df2c43	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae	0.999991706
